Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm the same !	5	Human 2	7, 11
2	3	bug going around	3	Human 2	5, 7
2	2	. how	7	Human 2	3, 9
2	2	definitely the	3	Human 2	13, 15
2	2	for the	7	Human 2	5, 11
8	1	the	17	Human 2	1, 5, 7, 9, 11, 13, 15, 17
7	1	for	17	Human 2	1, 3, 5, 7, 11, 13, 17
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
5	1	to	13	Human 2	5, 7, 9, 15, 17
4	1	can	15	Human 2	3, 13, 15, 17
4	1	definitely	11	Human 2	5, 7, 13, 15
4	1	with	7	Human 2	3, 5, 7, 9
3	1	a	13	Human 2	3, 5, 15
3	1	been	5	Human 2	3, 5, 7
3	1	but	11	Human 2	7, 9, 17
3	1	going	7	Human 2	1, 5, 7
3	1	have	9	Human 2	9, 15, 17
3	1	i	15	Human 2	3, 9, 17
3	1	one	13	Human 2	5, 13, 17
3	1	you	7	Human 2	3, 5, 9
2	1	about	5	Human 2	5, 9
2	1	also	5	Human 2	9, 13
2	1	asking	3	Human 2	3, 5
2	1	eco-friendly	3	Human 2	13, 15
2	1	good	15	Human 2	3, 17
2	1	has	5	Human 2	5, 9
2	1	holidays	5	Human 2	7, 11
2	1	like	15	Human 2	3, 17
2	1	of	3	Human 2	3, 5
2	1	some	3	Human 2	7, 9
2	1	time	9	Human 2	1, 9
2	1	too	5	Human 2	9, 13
2	1	tree	7	Human 2	11, 17
2	1	users	3	Human 2	3, 5
2	1	very	11	Human 2	3, 13

