Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	in the cold	5	2	1	Human 1	4, 5
2	2	3	place to live	10	2	1	Human 2	9, 10
4	2	2	the cold	7	7	1	Human 1	4, 5, 7, 10
3	3	2	, i	12	11	1	Human 2	5, 12, 15
3	3	2	. i	12	6	1	Human 2	9, 12, 14
3	3	2	new york	11	4	1	Human 1	10, 11, 13
2	2	2	for the	10	4	1	Human 2	7, 10
2	2	2	to get	13	2	1	Human 1	12, 13
9	9	1	a	4	13	1	Human 2	3, 4, 5, 6, 7, 9, 11, 13, 15
9	4	1	i	5	14	2	Human 1	2, 4, 5, 7, 9, 12, 13, 14, 15
8	5	1	the	7	11	1	Human 1	4, 5, 7, 10, 11, 12, 13, 14
8	4	1	to	6	13	2	Human 2	3, 5, 6, 9, 10, 12, 13, 15
6	2	1	cold	6	8	1	Human 1	4, 5, 6, 7, 10, 11
5	3	1	in	5	13	2	Human 1	2, 4, 5, 13, 14
4	4	1	are	2	7	1	Human 2	1, 2, 3, 7
4	4	1	don't	9	10	1	Human 1	6, 9, 13, 15
4	2	1	for	6	8	1	Human 2	3, 6, 7, 10
4	2	1	get	13	9	2	Human 1	6, 12, 13, 14
4	4	1	that	4	9	1	Human 2	3, 4, 6, 11
4	4	1	we	15	10	3	Human 1	6, 12, 14, 15
3	3	1	goodies	13	12	2	Human 1	2, 12, 13
3	3	1	its	11	8	2	Human 1	4, 6, 11
3	1	1	live	9	3	1	Human 1	8, 9, 10
3	3	1	of	12	6	2	Human 2	7, 11, 12
3	3	1	our	7	9	1	Human 1	6, 7, 14
3	1	1	place	13	5	1	Human 2	9, 10, 13
3	3	1	walk	15	10	2	Human 1	6, 14, 15
2	2	1	and	14	10	1	Human 2	5, 14
2	2	1	by	14	6	1	Human 2	9, 14
2	2	1	desk	15	2	1	Human 1	14, 15
2	2	1	jacket	5	2	1	Human 1	4, 5
2	2	1	very	5	2	1	Human 1	4, 5
2	2	1	you	8	8	1	Human 2	1, 8
2	2	1	your	15	2	1	Human 1	14, 15

