Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	ai 🤖 , i don't have	3	Human 2	3, 5
2	5	, i don't have personal	7	Human 2	5, 11
2	4	are you working on	7	Human 2	7, 13
2	4	i'm just an ai	9	Human 2	3, 11
2	3	? are you	7	Human 2	7, 13
3	2	are you	13	Human 2	1, 7, 13
3	2	i'm just	9	Human 2	3, 5, 11
2	2	do you	3	Human 2	7, 9
2	2	would love	5	Human 2	11, 15
2	2	🙂 what	7	Human 2	7, 13
6	1	you	15	Human 2	1, 3, 7, 9, 13, 15
5	1	i	13	Human 2	3, 5, 9, 11, 15
4	1	are	15	Human 2	1, 7, 13, 15
4	1	have	9	Human 2	3, 5, 9, 11
4	1	i'm	9	Human 2	3, 5, 7, 11
3	1	a	5	Human 2	3, 5, 7
3	1	like	9	Human 2	7, 9, 15
3	1	tea	5	Human 2	9, 11, 13
3	1	to	13	Human 2	3, 7, 15
3	1	what	7	Human 2	7, 9, 13
2	1	but	7	Human 2	3, 9
2	1	on	7	Human 2	7, 13
2	1	or	9	Human 2	5, 13
2	1	pottery	3	Human 2	11, 13

