Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	it's gonna be easy	3	Human 2	13, 15
2	3	it's gonna be	3	Human 2	13, 15
2	2	? i	5	Human 2	7, 11
2	2	going ?	3	Human 2	3, 5
2	2	right ?	7	Human 2	7, 13
2	2	right now	3	Human 2	9, 11
4	1	going	9	Human 2	3, 5, 9, 11
3	1	gonna	5	Human 2	11, 13, 15
3	1	i	7	Human 2	5, 7, 11
3	1	that	9	Human 2	7, 11, 15
2	1	first	3	Human 2	13, 15
2	1	football	3	Human 2	7, 9
2	1	i'm	3	Human 2	9, 11
2	1	what	3	Human 2	5, 7
2	1	what's	3	Human 2	9, 11
2	1	you	3	Human 2	5, 7

