Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i've never been	3	Human 2	11, 13
3	2	, but	7	Human 2	7, 11, 13
2	2	have you	3	Human 2	7, 9
4	1	i'm	11	Human 2	3, 7, 11, 13
4	1	i've	9	Human 2	5, 9, 11, 13
4	1	to	11	Human 2	3, 5, 11, 13
3	1	been	9	Human 2	5, 11, 13
3	1	i	7	Human 2	3, 7, 9
3	1	is	9	Human 2	5, 11, 13
3	1	my	5	Human 2	9, 11, 13
3	1	you	9	Human 2	1, 7, 9
2	1	a	7	Human 2	5, 11
2	1	and	3	Human 2	11, 13
2	1	before	5	Human 2	7, 11
2	1	how	13	Human 2	1, 13
2	1	it's	5	Human 2	5, 9
2	1	not	5	Human 2	9, 13
2	1	skiing	3	Human 2	11, 13
2	1	skydive	7	Human 2	3, 9
2	1	so	11	Human 2	3, 13
2	1	spain	9	Human 2	5, 13
2	1	though	7	Human 2	3, 9

