Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	for the tree .	3	Human 2	13, 15
2	4	you know the holidays	3	Human 2	7, 9
3	2	for the	11	Human 2	5, 13, 15
3	2	tree .	5	Human 2	13, 15, 17
2	2	have you	7	Human 2	3, 9
7	1	for	15	Human 2	1, 3, 5, 9, 11, 13, 15
7	1	the	15	Human 2	1, 5, 7, 9, 11, 13, 15
4	1	tree	7	Human 2	11, 13, 15, 17
3	1	have	9	Human 2	3, 9, 11
3	1	know	5	Human 2	7, 9, 11
3	1	you	7	Human 2	3, 7, 9
2	1	and	9	Human 2	3, 11
2	1	day	3	Human 2	1, 3
2	1	i	5	Human 2	11, 15
2	1	i'm	3	Human 2	7, 9

