Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	. have you	11	2	1	Human 1	10, 11
2	2	3	have you had	11	10	1	Human 1	2, 11
3	3	2	having some	7	4	1	Human 1	6, 7, 9
3	3	2	i love	11	3	1	Human 1	10, 11, 12
2	2	2	. but	13	2	1	Human 1	12, 13
2	2	2	. i	9	2	1	Human 1	8, 9
2	2	2	. it	8	4	1	Human 2	5, 8
2	2	2	. where	7	4	1	Human 1	4, 7
2	2	2	chicken and	7	2	1	Human 1	6, 7
2	2	2	different kinds	11	2	1	Human 1	10, 11
2	2	2	for lunch	7	2	1	Human 1	6, 7
2	2	2	pretty expensive	11	2	1	Human 1	10, 11
2	2	2	the environment	9	2	1	Human 1	8, 9
2	2	2	they are	11	2	1	Human 1	10, 11
9	6	1	you	3	11	1	Human 1	2, 3, 4, 5, 7, 9, 10, 11, 12
7	5	1	and	5	8	1	Human 1	4, 5, 6, 7, 8, 9, 11
7	3	1	i	8	9	1	Human 2	5, 8, 9, 10, 11, 12, 13
6	4	1	it	6	11	2	Human 2	3, 5, 6, 8, 12, 13
5	3	1	for	8	8	1	Human 1	6, 7, 8, 9, 13
5	2	1	have	12	12	2	Human 1	2, 10, 11, 12, 13
5	5	1	of	11	7	3	Human 1	6, 8, 10, 11, 12
5	2	1	some	6	7	1	Human 2	5, 6, 7, 9, 11
5	3	1	the	11	6	1	Human 1	8, 9, 11, 12, 13
4	2	1	had	5	10	1	Human 1	2, 5, 10, 11
4	2	1	lunch	7	8	2	Human 1	2, 6, 7, 9
4	4	1	though	11	6	3	Human 1	6, 8, 10, 11
3	1	1	are	10	3	1	Human 2	9, 10, 11
3	1	1	but	12	9	1	Human 2	5, 12, 13
3	1	1	chicken	11	6	1	Human 1	6, 7, 11
3	3	1	food	12	5	1	Human 2	9, 12, 13
3	3	1	i'm	7	3	1	Human 1	6, 7, 8
3	3	1	tried	11	4	1	Human 1	10, 11, 13
3	3	1	was	9	4	2	Human 1	6, 8, 9
2	2	1	currently	9	4	1	Human 1	6, 9
2	2	1	fish	9	4	1	Human 1	6, 9
2	2	1	going	6	4	1	Human 2	3, 6
2	2	1	i've	11	2	1	Human 1	10, 11
2	2	1	in	9	2	1	Human 1	8, 9
2	2	1	shrimp	7	2	1	Human 1	6, 7
2	2	1	them	11	2	1	Human 1	10, 11
2	2	1	too	13	2	1	Human 1	12, 13
2	2	1	vegetarian	11	6	1	Human 1	6, 11

