Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	not knowing what will happen	3	Human 2	15, 17
2	3	i'm doing well	3	Human 2	3, 5
3	2	i enjoy	9	Human 2	7, 9, 15
2	2	. i	3	Human 2	15, 17
2	2	action movies	3	Human 2	9, 11
2	2	are you	3	Human 2	1, 3
2	2	but it's	3	Human 2	7, 9
2	2	but not	5	Human 2	11, 15
2	2	like doing	3	Human 2	9, 11
2	2	like that	3	Human 2	13, 15
2	2	the details	3	Human 2	13, 15
6	1	doing	11	Human 2	1, 3, 5, 7, 9, 11
6	1	i	13	Human 2	5, 7, 9, 11, 15, 17
5	1	but	9	Human 2	7, 9, 11, 13, 15
5	1	what	13	Human 2	5, 9, 11, 15, 17
5	1	you	17	Human 2	1, 3, 9, 13, 17
4	1	i'm	9	Human 2	3, 5, 7, 11
4	1	it	9	Human 2	9, 11, 13, 17
4	1	it's	11	Human 2	5, 7, 9, 15
4	1	like	7	Human 2	9, 11, 13, 15
4	1	not	9	Human 2	9, 11, 15, 17
4	1	that's	13	Human 2	5, 9, 13, 17
3	1	do	5	Human 2	5, 7, 9
3	1	outside	5	Human 2	7, 9, 11
3	1	that	9	Human 2	7, 13, 15
3	1	the	5	Human 2	13, 15, 17
3	1	when	9	Human 2	5, 11, 13
3	1	will	5	Human 2	13, 15, 17
2	1	and	5	Human 2	13, 17
2	1	is	9	Human 2	9, 17
2	1	just	5	Human 2	5, 9
2	1	one	5	Human 2	9, 13
2	1	there	3	Human 2	11, 13
2	1	work	3	Human 2	7, 9

