Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	do you know	13	8	1	Human 1	6, 13
3	1	2	you know	11	8	1	Human 1	6, 11, 13
2	2	2	it happens	5	2	1	Human 1	4, 5
2	2	2	mean ?	3	2	1	Human 1	2, 3
2	2	2	the event	5	2	1	Human 1	4, 5
2	2	2	what does	3	2	1	Human 1	2, 3
2	2	2	word origins	11	2	1	Human 1	10, 11
6	6	1	that	5	12	2	Human 1	2, 4, 5, 8, 9, 13
6	4	1	the	7	10	1	Human 1	4, 5, 7, 9, 11, 13
6	6	1	this	9	9	1	Human 1	6, 9, 11, 12, 13, 14
5	2	1	know	7	8	1	Human 1	6, 7, 9, 11, 13
4	4	1	about	9	8	1	Human 1	6, 9, 11, 13
4	4	1	i	5	9	1	Human 1	4, 5, 9, 12
4	4	1	is	7	10	1	Human 1	4, 7, 11, 13
4	3	1	it	5	11	1	Human 1	4, 5, 9, 14
4	4	1	phrase	7	8	1	Human 1	6, 7, 11, 13
4	4	1	sometimes	5	10	1	Human 1	4, 5, 11, 13
3	3	1	before	9	6	1	Human 1	8, 9, 13
3	3	1	get	11	10	1	Human 1	4, 11, 13
3	3	1	here	11	4	1	Human 1	10, 11, 13
3	3	1	in	12	8	2	Human 2	5, 11, 12
3	3	1	interesting	13	10	2	Human 1	4, 12, 13
3	3	1	just	5	6	1	Human 1	4, 5, 9
3	3	1	pretty	9	6	1	Human 1	8, 9, 13
3	3	1	that's	11	6	1	Human 1	8, 11, 13
3	1	1	what	5	4	1	Human 1	2, 3, 5
3	1	1	you	13	8	1	Human 1	6, 11, 13
2	2	1	etcetera	13	6	1	Human 1	8, 13
2	1	1	happens	5	2	1	Human 1	4, 5
2	2	1	have	14	10	1	Human 2	5, 14
2	2	1	how	11	6	1	Human 1	6, 11
2	2	1	me	14	6	1	Human 2	9, 14
2	2	1	my	14	10	1	Human 2	5, 14
2	2	1	thought	9	2	1	Human 1	8, 9
2	2	1	very	12	4	1	Human 2	9, 12
2	2	1	way	9	2	1	Human 1	8, 9
2	2	1	why	13	10	1	Human 1	4, 13

