Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	take care of	7	6	1	Human 1	6, 7, 9, 11
4	4	2	of fish	7	6	1	Human 1	6, 7, 9, 11
2	2	2	. i	13	12	1	Human 1	2, 13
7	7	1	a	4	11	1	Human 2	3, 4, 7, 8, 9, 11, 13
7	5	1	i	7	12	1	Human 1	2, 7, 8, 9, 10, 11, 13
6	2	1	fish	5	8	1	Human 1	4, 5, 6, 7, 9, 11
6	6	1	i'm	3	11	1	Human 1	2, 3, 7, 9, 11, 12
5	1	1	of	13	8	1	Human 1	6, 7, 9, 11, 13
4	4	1	and	8	5	1	Human 2	7, 8, 9, 11
4	4	1	the	8	11	2	Human 2	3, 5, 8, 13
3	3	1	accounting	3	4	1	Human 1	2, 3, 5
3	3	1	sell	12	9	1	Human 2	5, 12, 13
3	3	1	you	6	12	1	Human 2	1, 6, 12
2	2	1	pictures	13	2	1	Human 1	12, 13
2	2	1	what	5	2	1	Human 1	4, 5

