Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	working part time	7	4	1	Human 1	4, 7
4	4	2	i like	15	8	3	Human 1	8, 12, 14, 15
3	3	2	are you	4	7	1	Human 2	1, 4, 7
3	3	2	that i	14	8	2	Human 2	7, 13, 14
2	2	2	! i	6	4	1	Human 2	3, 6
2	2	2	. i	11	4	1	Human 1	8, 11
2	2	2	because i	15	8	1	Human 1	8, 15
2	2	2	full time	7	2	1	Human 1	6, 7
2	2	2	i would	11	2	1	Human 1	10, 11
2	2	2	i'm great	5	4	1	Human 1	2, 5
2	2	2	pottery classes	9	4	1	Human 1	6, 9
2	2	2	tea ware	13	6	1	Human 1	8, 13
2	2	2	time ,	7	2	1	Human 1	6, 7
11	7	1	i	6	13	1	Human 2	3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
8	5	1	that	7	12	2	Human 1	4, 6, 7, 8, 11, 13, 14, 15
8	5	1	you	4	15	2	Human 2	1, 3, 4, 7, 8, 11, 14, 15
7	7	1	the	8	13	1	Human 2	3, 8, 9, 10, 13, 14, 15
6	6	1	to	6	8	1	Human 2	3, 6, 7, 8, 9, 10
5	2	1	are	12	15	1	Human 2	1, 4, 7, 12, 15
5	2	1	like	13	8	2	Human 1	8, 12, 13, 14, 15
5	4	1	tea	11	8	2	Human 1	8, 10, 11, 13, 15
5	3	1	time	5	6	1	Human 1	4, 5, 6, 7, 9
4	4	1	a	13	9	2	Human 1	6, 8, 13, 14
4	4	1	but	7	8	1	Human 1	6, 7, 9, 13
4	4	1	class	5	8	1	Human 1	4, 5, 6, 11
4	4	1	going	3	8	1	Human 1	2, 3, 7, 9
4	4	1	some	7	4	1	Human 1	6, 7, 8, 9
4	4	1	your	11	10	3	Human 1	2, 8, 10, 11
3	3	1	all	9	7	1	Human 1	8, 9, 14
3	2	1	classes	7	4	1	Human 1	6, 7, 9
3	3	1	different	15	8	2	Human 1	8, 14, 15
3	3	1	from	15	10	2	Human 1	6, 12, 15
3	1	1	great	11	10	1	Human 1	2, 5, 11
3	1	1	i'm	7	6	1	Human 1	2, 5, 7
3	3	1	it	9	9	1	Human 1	6, 9, 14
3	3	1	mostly	13	4	1	Human 1	12, 13, 15
3	1	1	pottery	9	4	2	Human 1	6, 8, 9
3	3	1	take	7	4	1	Human 1	6, 7, 9
3	3	1	teas	15	4	2	Human 1	12, 14, 15
3	3	1	was	7	6	1	Human 1	6, 7, 11
2	2	1	about	14	12	1	Human 2	3, 14
2	2	1	also	13	6	1	Human 1	8, 13
2	2	1	college	9	4	1	Human 1	6, 9
2	2	1	drink	11	4	1	Human 1	8, 11
2	2	1	for	13	8	1	Human 1	6, 13
2	2	1	get	9	2	1	Human 1	8, 9
2	2	1	it's	11	4	1	Human 1	8, 11
2	2	1	love	11	2	1	Human 1	10, 11
2	2	1	make	9	2	1	Human 1	8, 9
2	2	1	on	8	4	1	Human 2	5, 8
2	2	1	out	15	2	1	Human 1	14, 15
2	2	1	way	11	6	1	Human 1	6, 11

