Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i am going to	7	Human 2	3, 9
2	3	going to take	3	Human 2	7, 9
2	2	are you	7	Human 2	1, 7
2	2	i was	5	Human 2	7, 11
2	2	that i	7	Human 2	7, 13
6	1	i	13	Human 2	3, 7, 9, 11, 13, 15
5	1	you	15	Human 2	1, 3, 7, 11, 15
4	1	that	9	Human 2	7, 11, 13, 15
4	1	the	13	Human 2	3, 9, 13, 15
3	1	are	15	Human 2	1, 7, 15
3	1	but	7	Human 2	7, 9, 13
3	1	going	7	Human 2	3, 7, 9
3	1	how	9	Human 2	1, 3, 9
3	1	tea	5	Human 2	11, 13, 15
3	1	time	5	Human 2	5, 7, 9
2	1	class	7	Human 2	5, 11
2	1	classes	3	Human 2	7, 9
2	1	great	7	Human 2	5, 11
2	1	i'm	3	Human 2	5, 7
2	1	like	3	Human 2	13, 15
2	1	mostly	3	Human 2	13, 15
2	1	much	3	Human 2	9, 11
2	1	some	3	Human 2	7, 9

