Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	! i saw	17	2	1	Human 1	16, 17
2	2	3	came up with	11	4	1	Human 1	8, 11
2	2	3	see them play	7	2	1	Human 1	6, 7
2	2	3	the new york	9	2	1	Human 1	8, 9
4	4	2	! what	13	8	2	Human 1	10, 12, 13, 17
2	2	2	about that	16	2	1	Human 2	15, 16
2	2	2	all the	13	6	1	Human 1	8, 13
2	2	2	basketball game	7	4	1	Human 1	4, 7
2	2	2	cool !	17	8	1	Human 1	10, 17
2	2	2	hope your	5	2	1	Human 1	4, 5
2	2	2	i'm good	5	2	1	Human 1	4, 5
2	2	2	it was	17	2	1	Human 1	16, 17
2	2	2	the warriors	11	6	1	Human 1	6, 11
2	2	2	well !	8	4	1	Human 2	5, 8
7	5	1	i	16	15	5	Human 2	3, 7, 11, 13, 15, 16, 17
7	5	1	the	9	12	2	Human 1	6, 8, 9, 11, 13, 15, 17
6	6	1	<redacted_term>	7	10	1	Human 1	6, 7, 9, 11, 13, 15
5	3	1	game	5	10	1	Human 1	4, 5, 7, 11, 13
4	4	1	a	7	13	1	Human 1	4, 7, 13, 16
4	3	1	about	13	5	1	Human 1	12, 13, 15, 16
4	2	1	good	9	10	1	Human 1	4, 5, 9, 13
4	2	1	i'm	6	6	1	Human 1	4, 5, 6, 9
3	3	1	ever	7	11	1	Human 1	6, 7, 16
3	1	1	play	13	8	1	Human 1	6, 7, 13
3	2	1	see	7	10	1	Human 1	6, 7, 15
3	1	1	that	15	5	1	Human 1	12, 15, 16
3	1	1	them	13	8	1	Human 1	6, 7, 13
3	1	1	well	17	13	1	Human 2	5, 8, 17
3	1	1	with	13	6	1	Human 1	8, 11, 13
3	1	1	your	5	4	2	Human 1	2, 4, 5
2	2	1	creepy	17	2	1	Human 1	16, 17
2	2	1	getting	9	6	1	Human 1	4, 9
2	2	1	goes	5	2	1	Human 1	4, 5
2	1	1	it	17	2	1	Human 1	16, 17
2	2	1	movie	17	2	1	Human 1	16, 17
2	2	1	name	11	4	1	Human 1	8, 11
2	2	1	names	9	2	1	Human 1	8, 9
2	2	1	once	17	2	1	Human 1	16, 17
2	2	1	some	9	4	1	Human 1	6, 9
2	2	1	team	11	4	1	Human 1	8, 11
2	2	1	these	9	2	1	Human 1	8, 9
2	2	1	very	17	2	1	Human 1	16, 17

