Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	hitting a ball with a	9	2	1	Human 1	8, 9
2	2	3	game . what	3	2	1	Human 1	2, 3
5	5	2	i'm just	6	7	1	Human 2	5, 6, 7, 9, 11
3	1	2	. what	7	6	1	Human 1	2, 3, 7
3	1	2	game .	7	6	1	Human 1	2, 3, 7
2	2	2	, but	13	10	1	Human 1	4, 13
2	2	2	get physical	11	2	1	Human 1	10, 11
2	2	2	it's a	12	4	1	Human 2	9, 12
9	6	1	a	3	13	1	Human 1	2, 3, 6, 7, 8, 9, 10, 12, 14
8	8	1	i	5	11	2	Human 1	2, 4, 5, 6, 7, 9, 11, 12
8	3	1	i'm	5	10	1	Human 1	4, 5, 6, 7, 8, 9, 11, 13
7	4	1	game	5	10	1	Human 1	2, 3, 5, 6, 7, 9, 11
6	4	1	but	5	10	1	Human 1	4, 5, 7, 9, 11, 13
6	1	1	just	5	10	1	Human 1	2, 5, 6, 7, 9, 11
6	6	1	that	5	10	1	Human 1	4, 5, 8, 11, 12, 13
6	6	1	you	3	12	1	Human 1	2, 3, 5, 6, 7, 13
5	5	1	it	4	13	1	Human 2	1, 4, 8, 10, 13
5	2	1	what	5	13	1	Human 1	2, 3, 5, 7, 14
4	2	1	it's	9	10	1	Human 1	4, 9, 12, 13
4	4	1	won	5	6	2	Human 1	2, 4, 5, 7
3	3	1	about	3	4	1	Human 1	2, 3, 5
3	3	1	fun	12	11	1	Human 2	3, 12, 13
3	1	1	get	13	4	1	Human 1	10, 11, 13
3	3	1	great	3	8	1	Human 1	2, 3, 9
3	3	1	racquetball	9	4	1	Human 1	8, 9, 11
3	3	1	think	12	10	2	Human 2	3, 5, 12
3	3	1	very	5	4	1	Human 1	4, 5, 7
3	1	1	with	13	6	1	Human 1	8, 9, 13
2	2	1	and	13	2	1	Human 1	12, 13
2	2	1	athletic	13	2	1	Human 1	12, 13
2	2	1	does	13	4	1	Human 1	10, 13
2	2	1	haha	7	2	1	Human 1	6, 7
2	2	1	like	9	2	1	Human 1	8, 9
2	2	1	pingpong	3	2	1	Human 1	2, 3
2	2	1	really	13	2	1	Human 1	12, 13
2	2	1	tiring	13	2	1	Human 1	12, 13
2	2	1	to	14	12	1	Human 2	3, 14

