Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	i'm going to	5	Human 2	11, 13, 15
2	3	make it out	3	Human 2	7, 9
3	2	. i	9	Human 2	7, 13, 15
2	2	, we	3	Human 2	3, 5
2	2	did not	3	Human 2	5, 7
2	2	how was	5	Human 2	1, 5
2	2	i am	7	Human 2	3, 9
2	2	to make	5	Human 2	11, 15
6	1	i	13	Human 2	3, 7, 9, 11, 13, 15
5	1	to	9	Human 2	7, 9, 11, 13, 15
4	1	and	9	Human 2	3, 7, 9, 11
4	1	out	7	Human 2	3, 5, 7, 9
3	1	a	5	Human 2	9, 11, 13
3	1	have	7	Human 2	9, 11, 15
3	1	the	7	Human 2	3, 5, 9
3	1	with	13	Human 2	3, 11, 15
2	1	friends	7	Human 2	3, 9
2	1	fries	5	Human 2	7, 11
2	1	my	5	Human 2	11, 15
2	1	not	3	Human 2	5, 7
2	1	went	5	Human 2	3, 7

