Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	anime like you	3	Human 2	10, 12
3	2	anime like	5	Human 2	8, 10, 12
3	2	like you	7	Human 2	6, 10, 12
3	2	white collar	6	Human 2	1, 4, 6
2	2	i love	5	Human 2	6, 10
2	2	netflix shows	3	Human 2	2, 4
2	2	you and	3	Human 2	10, 12
7	1	you	12	Human 2	1, 2, 4, 6, 8, 10, 12
4	1	i	10	Human 2	1, 2, 6, 10
4	1	like	7	Human 2	6, 8, 10, 12
4	1	shows	6	Human 2	1, 2, 4, 6
3	1	netflix	4	Human 2	1, 2, 4
2	1	and	3	Human 2	10, 12
2	1	can	7	Human 2	2, 8
2	1	do	2	Human 2	1, 2
2	1	have	11	Human 2	2, 12
2	1	me	7	Human 2	2, 8
2	1	rick	3	Human 2	10, 12
2	1	watch	8	Human 2	1, 8
2	1	what	3	Human 2	2, 4

