Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm here 24/7 to assist you	5	Human 2	9, 13
3	3	to assist you	11	Human 2	3, 9, 13
2	3	an ai ,	9	Human 2	3, 11
2	3	i can help	5	Human 2	5, 9
2	3	i'm phi and	5	Human 2	13, 17
2	3	your questions and	5	Human 2	9, 13
4	2	i can	13	Human 2	5, 7, 9, 17
3	2	, but	15	Human 2	3, 11, 17
3	2	i don't	9	Human 2	3, 7, 11
2	2	, i	5	Human 2	3, 7
2	2	places ,	5	Human 2	11, 15
2	2	you with	9	Human 2	5, 13
2	2	your day	5	Human 2	1, 5
8	1	and	15	Human 2	3, 5, 7, 9, 11, 13, 15, 17
7	1	you	15	Human 2	3, 5, 9, 11, 13, 15, 17
6	1	i'm	15	Human 2	3, 7, 9, 11, 13, 17
5	1	can	13	Human 2	5, 7, 9, 11, 17
5	1	or	13	Human 2	3, 5, 7, 11, 15
5	1	to	13	Human 2	3, 7, 9, 13, 15
5	1	your	13	Human 2	1, 5, 7, 9, 13
4	1	don't	15	Human 2	3, 7, 11, 17
4	1	with	13	Human 2	5, 9, 13, 17
3	1	about	7	Human 2	11, 15, 17
3	1	in	11	Human 2	7, 15, 17
2	1	any	7	Human 2	5, 11
2	1	as	11	Human 2	3, 13
2	1	australia	3	Human 2	15, 17
2	1	experience	13	Human 2	3, 15
2	1	from	7	Human 2	9, 15
2	1	information	5	Human 2	9, 13
2	1	places	5	Human 2	11, 15
2	1	the	9	Human 2	7, 15

