Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i like to	3	Human 2	7, 9
2	3	i love the	5	Human 2	9, 13
3	2	i love	5	Human 2	9, 11, 13
3	2	like to	5	Human 2	5, 7, 9
2	2	! it's	11	Human 2	1, 11
2	2	, i	5	Human 2	9, 13
2	2	. what	7	Human 2	5, 11
2	2	going to	7	Human 2	5, 11
2	2	movies as	3	Human 2	7, 9
2	2	my son	7	Human 2	7, 13
2	2	the best	3	Human 2	9, 11
2	2	to go	5	Human 2	5, 9
2	2	to see	3	Human 2	11, 13
7	1	to	13	Human 2	1, 3, 5, 7, 9, 11, 13
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	you	11	Human 2	1, 3, 5, 11
3	1	for	7	Human 2	3, 5, 9
3	1	it	9	Human 2	5, 9, 13
3	1	movies	5	Human 2	7, 9, 11
3	1	what	9	Human 2	5, 11, 13
2	1	a	3	Human 2	1, 3
2	1	are	7	Human 2	5, 11
2	1	as	3	Human 2	7, 9
2	1	day	7	Human 2	1, 7
2	1	from	5	Human 2	3, 7
2	1	in	5	Human 2	9, 13
2	1	just	5	Human 2	3, 7
2	1	relax	5	Human 2	3, 7
2	1	today	3	Human 2	3, 5
2	1	with	13	Human 2	1, 13
2	1	work	5	Human 2	3, 7

