Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	8	. once you know them , you can	15	2	1	Human 1	14, 15
2	2	3	the bar chords	13	2	1	Human 1	12, 13
3	1	2	, you	14	7	1	Human 2	9, 14, 15
3	1	2	you can	14	11	1	Human 2	5, 14, 15
2	2	2	youtube video	5	4	1	Human 1	2, 5
10	7	1	you	4	13	1	Human 2	3, 4, 5, 6, 7, 8, 9, 13, 14, 15
7	5	1	can	14	13	5	Human 2	3, 5, 7, 11, 13, 14, 15
7	6	1	the	5	14	1	Human 1	2, 5, 7, 12, 13, 14, 15
5	5	1	a	8	10	1	Human 2	5, 8, 12, 13, 14
5	5	1	for	7	10	1	Human 1	4, 7, 11, 12, 13
5	5	1	i	10	10	3	Human 2	3, 5, 7, 10, 12
4	4	1	play	11	6	1	Human 1	10, 11, 12, 15
3	1	1	chords	15	4	1	Human 1	12, 13, 15
3	3	1	music	7	6	1	Human 1	6, 7, 11
3	1	1	them	15	4	2	Human 1	12, 14, 15
3	1	1	video	7	6	1	Human 1	2, 5, 7
2	2	1	compose	7	2	1	Human 1	6, 7
2	2	1	do	7	2	1	Human 1	6, 7
2	2	1	going	11	10	1	Human 1	2, 11
2	2	1	got	10	2	1	Human 2	9, 10
2	2	1	guitar	11	2	1	Human 1	10, 11
2	2	1	how	5	4	1	Human 1	2, 5
2	2	1	in	15	2	1	Human 1	14, 15
2	2	1	it's	15	2	1	Human 1	14, 15
2	2	1	just	13	4	1	Human 1	10, 13
2	2	1	language	14	12	1	Human 2	3, 14
2	2	1	me	12	4	1	Human 2	9, 12
2	2	1	softewares	5	2	1	Human 1	4, 5
2	2	1	still	13	2	1	Human 1	12, 13
2	2	1	that's	14	4	1	Human 2	11, 14
2	2	1	use	5	2	1	Human 1	4, 5
2	2	1	write	14	12	1	Human 2	3, 14

