Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! i'm phi ,	3	Human 2	3, 5
2	4	, thank you for	3	Human 2	3, 5
3	3	i'm phi ,	7	Human 2	3, 5, 9
2	3	. how about	11	Human 2	5, 15
2	3	i do not	3	Human 2	7, 9
4	2	phi ,	7	Human 2	3, 5, 7, 9
2	2	, so	5	Human 2	3, 7
2	2	with the	3	Human 2	13, 15
5	1	i	13	Human 2	3, 7, 9, 13, 15
5	1	the	9	Human 2	7, 9, 11, 13, 15
5	1	you	13	Human 2	3, 5, 11, 13, 15
4	1	i'm	7	Human 2	3, 5, 7, 9
4	1	phi	7	Human 2	3, 5, 7, 9
4	1	with	9	Human 2	7, 11, 13, 15
3	1	and	5	Human 2	9, 11, 13
3	1	for	13	Human 2	3, 5, 15
3	1	going	7	Human 2	1, 5, 7
3	1	good	11	Human 2	3, 11, 13
3	1	it's	7	Human 2	7, 11, 13
3	1	that	7	Human 2	9, 11, 15
2	1	assistant	3	Human 2	7, 9
2	1	efficiency	5	Human 2	7, 11
2	1	from	3	Human 2	11, 13
2	1	funny	3	Human 2	9, 11
2	1	patience	3	Human 2	11, 13
2	1	to	3	Human 2	13, 15

