Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	as an artificial intelligence , i don't have	3	Human 2	11, 13
2	6	! i'm phi , an ai	5	Human 2	3, 7
3	3	, i don't	9	Human 2	5, 11, 13
3	3	i'm phi ,	9	Human 2	3, 7, 11
2	3	an ai ,	3	Human 2	5, 7
4	2	i don't	9	Human 2	5, 9, 11, 13
4	2	phi ,	13	Human 2	3, 7, 11, 15
3	2	, so	5	Human 2	7, 9, 11
3	2	as an	9	Human 2	5, 11, 13
2	2	. i	7	Human 2	9, 15
7	1	i	13	Human 2	3, 5, 7, 9, 11, 13, 15
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
4	1	or	11	Human 2	5, 11, 13, 15
4	1	the	11	Human 2	5, 9, 13, 15
4	1	to	13	Human 2	3, 7, 13, 15
3	1	here	5	Human 2	1, 3, 5
3	1	of	7	Human 2	9, 11, 15
3	1	you	15	Human 2	1, 3, 15
2	1	beliefs	5	Human 2	11, 15
2	1	but	3	Human 2	7, 9
2	1	for	7	Human 2	7, 13
2	1	in	9	Human 2	5, 13
2	1	live	5	Human 2	9, 13

