Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	a painter	11	4	1	Human 1	10, 11, 13
3	3	2	i do	15	4	2	Human 1	12, 14, 15
9	6	1	i	7	14	1	Human 1	2, 7, 8, 10, 11, 12, 13, 14, 15
7	4	1	a	9	11	2	Human 1	4, 8, 9, 10, 11, 13, 14
4	1	1	do	12	7	1	Human 2	9, 12, 14, 15
4	4	1	to	5	6	1	Human 1	4, 5, 8, 9
3	3	1	i'm	7	6	1	Human 1	4, 7, 9
3	3	1	it	8	5	1	Human 2	5, 8, 9
3	3	1	of	9	11	1	Human 1	4, 9, 14
3	3	1	the	5	4	1	Human 1	4, 5, 7
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	life	9	2	1	Human 1	8, 9
2	2	1	painting	15	4	1	Human 1	12, 15
2	2	1	really	7	2	1	Human 1	6, 7
2	2	1	what	8	4	1	Human 2	5, 8
2	2	1	why	6	4	1	Human 2	3, 6

