Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i don't have the	5	Human 2	5, 9
2	4	while i don't have	9	Human 2	3, 11
2	2	. if	5	Human 2	3, 7
2	2	i'm just	3	Human 2	5, 7
2	2	to travel	3	Human 2	9, 11
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	have	11	Human 2	3, 5, 7, 9, 11, 13
6	1	you	11	Human 2	1, 3, 5, 7, 9, 11
5	1	or	9	Human 2	3, 5, 7, 9, 11
4	1	i	9	Human 2	3, 5, 9, 11
3	1	for	13	Human 2	3, 5, 15
3	1	i'm	5	Human 2	3, 5, 7
3	1	just	11	Human 2	5, 7, 15
3	1	to	5	Human 2	7, 9, 11
3	1	with	9	Human 2	7, 9, 15
2	1	an	3	Human 2	9, 11
2	1	and	5	Human 2	11, 15
2	1	here	5	Human 2	3, 7
2	1	information	3	Human 2	7, 9
2	1	like	5	Human 2	5, 9
2	1	organizations	3	Human 2	13, 15
2	1	uganda	7	Human 2	9, 15
2	1	volunteer	3	Human 2	11, 13

