Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm glad you	3	Human 2	5, 7
2	2	! i'm	7	Human 2	5, 11
2	2	! it's	5	Human 2	13, 17
2	2	action movies	3	Human 2	9, 11
2	2	help you	3	Human 2	3, 5
7	1	you	15	Human 2	1, 3, 5, 7, 9, 13, 15
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
4	1	like	9	Human 2	3, 5, 9, 11
3	1	i	7	Human 2	3, 7, 9
3	1	what	13	Human 2	3, 9, 15
2	1	are	11	Human 2	1, 11
2	1	get	5	Human 2	13, 17
2	1	into	3	Human 2	9, 11
2	1	never	3	Human 2	15, 17
2	1	that's	3	Human 2	13, 15
2	1	the	3	Human 2	13, 15
2	1	to	9	Human 2	5, 13
2	1	with	5	Human 2	3, 7

