Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the christmas lights	5	Human 2	7, 11
2	3	this year .	3	Human 2	13, 15
2	2	and you	5	Human 2	3, 7
2	2	kids and	7	Human 2	3, 9
2	2	would be	3	Human 2	3, 5
2	2	you can	3	Human 2	13, 15
6	1	for	13	Human 2	3, 5, 7, 9, 13, 15
6	1	the	13	Human 2	3, 5, 7, 9, 11, 15
6	1	you	15	Human 2	1, 3, 5, 7, 13, 15
5	1	and	11	Human 2	3, 5, 7, 9, 13
4	1	christmas	13	Human 2	3, 7, 11, 15
4	1	that	7	Human 2	9, 11, 13, 15
4	1	would	9	Human 2	3, 5, 9, 11
3	1	be	5	Human 2	3, 5, 7
3	1	kids	11	Human 2	3, 9, 13
3	1	not	7	Human 2	9, 11, 15
2	1	a	5	Human 2	3, 7
2	1	about	3	Human 2	11, 13
2	1	around	7	Human 2	5, 11
2	1	disneyland	3	Human 2	3, 5
2	1	i	5	Human 2	11, 15
2	1	in	3	Human 2	9, 11
2	1	little	9	Human 2	7, 15
2	1	probably	3	Human 2	7, 9
2	1	so	5	Human 2	7, 11
2	1	there	5	Human 2	1, 5
2	1	time	3	Human 2	13, 15
2	1	will	7	Human 2	7, 13

