Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	. what about you ?	3	Human 2	3, 5
2	3	brain activity and	3	Human 2	9, 11
2	3	can tell you	3	Human 2	9, 11
2	3	i can't believe	13	Human 2	3, 15
3	2	can tell	5	Human 2	9, 11, 13
2	2	. science	3	Human 2	13, 15
2	2	i see	3	Human 2	5, 7
2	2	imaging machine	3	Human 2	9, 11
2	2	the brain	5	Human 2	9, 13
2	2	the fmri	3	Human 2	9, 11
2	2	the superman	3	Human 2	3, 5
2	2	you .	11	Human 2	5, 15
2	2	you are	9	Human 2	5, 13
2	2	your brain	3	Human 2	9, 11
8	1	the	15	Human 2	1, 3, 5, 7, 9, 11, 13, 15
7	1	you	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	i	15	Human 2	1, 3, 5, 7, 13, 15
5	1	about	11	Human 2	3, 5, 9, 11, 13
4	1	and	7	Human 2	7, 9, 11, 13
3	1	can	5	Human 2	9, 11, 13
3	1	fmri	5	Human 2	7, 9, 11
3	1	for	9	Human 2	7, 11, 15
3	1	is	9	Human 2	7, 11, 15
3	1	machine	5	Human 2	7, 9, 11
3	1	see	5	Human 2	5, 7, 9
3	1	that	5	Human 2	5, 7, 9
3	1	what	11	Human 2	3, 5, 13
2	1	how	3	Human 2	11, 13
2	1	not	9	Human 2	7, 15
2	1	of	7	Human 2	9, 15
2	1	superman	3	Human 2	3, 5
2	1	thing	3	Human 2	13, 15
2	1	with	3	Human 2	1, 3
2	1	works	3	Human 2	11, 13
2	1	your	3	Human 2	9, 11

