Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	before you leave	3	Human 2	7, 9
3	2	you have	7	Human 2	5, 7, 11
2	2	for fun	3	Human 2	9, 11
2	2	for the	3	Human 2	5, 7
2	2	haha .	7	Human 2	7, 13
2	2	i like	3	Human 2	13, 15
2	2	long distances	3	Human 2	13, 15
5	1	you	9	Human 2	3, 5, 7, 9, 11
4	1	fun	7	Human 2	7, 9, 11, 13
4	1	i	7	Human 2	9, 11, 13, 15
4	1	the	7	Human 2	5, 7, 9, 11
3	1	haha	7	Human 2	7, 11, 13
3	1	like	5	Human 2	11, 13, 15
3	1	long	5	Human 2	13, 15, 17
2	1	i'm	7	Human 2	5, 11
2	1	not	11	Human 2	5, 15
2	1	plans	5	Human 2	5, 9
2	1	run	7	Human 2	9, 15
2	1	that	3	Human 2	5, 7
2	1	this	3	Human 2	15, 17
2	1	though	7	Human 2	9, 15
2	1	to	9	Human 2	3, 11
2	1	what	9	Human 2	3, 11

