Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	rick and morty	3	Human 2	10, 12
2	2	, i	5	Human 2	2, 6
2	2	comedy shows	3	Human 2	6, 8
2	2	white collar	4	Human 2	1, 4
2	2	you recommend	9	Human 2	4, 12
6	1	shows	12	Human 2	1, 2, 4, 6, 8, 12
5	1	some	11	Human 2	2, 4, 8, 10, 12
5	1	you	12	Human 2	1, 2, 4, 6, 12
4	1	about	11	Human 2	2, 4, 10, 12
4	1	i	8	Human 2	1, 2, 6, 8
3	1	for	5	Human 2	4, 6, 8
3	1	good	5	Human 2	4, 6, 8
3	1	interesting	5	Human 2	8, 10, 12
3	1	of	12	Human 2	1, 2, 12
3	1	recommend	11	Human 2	2, 4, 12
2	1	and	3	Human 2	10, 12
2	1	anime	5	Human 2	8, 12
2	1	can	3	Human 2	2, 4
2	1	enjoyed	2	Human 2	1, 2
2	1	love	3	Human 2	8, 10
2	1	man	3	Human 2	8, 10
2	1	series	3	Human 2	8, 10
2	1	to	3	Human 2	10, 12

