Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	enjoy the journey	19	2	1	Human 1	18, 19
2	2	3	too early to	19	2	1	Human 1	18, 19
2	2	3	you can practice	15	2	1	Human 1	14, 15
3	3	2	kind of	15	6	1	Human 1	12, 15, 17
3	1	2	you can	14	11	1	Human 2	5, 14, 15
2	2	2	brain surgeon	15	6	1	Human 1	10, 15
2	2	2	though !	19	4	1	Human 1	16, 19
9	8	1	to	16	18	5	Human 2	3, 5, 9, 13, 15, 16, 18, 19, 20
8	7	1	you	14	18	3	Human 2	3, 5, 9, 14, 15, 16, 19, 20
6	6	1	a	13	15	3	Human 1	4, 6, 10, 13, 17, 18
5	5	1	be	19	14	4	Human 1	6, 10, 16, 18, 19
5	5	1	i	10	14	2	Human 2	3, 5, 10, 12, 16
5	5	1	i'm	3	8	1	Human 1	2, 3, 6, 7, 9
5	2	1	of	13	6	1	Human 1	12, 13, 15, 16, 17
4	4	1	and	18	13	2	Human 2	7, 13, 18, 19
4	3	1	brain	11	6	1	Human 1	10, 11, 13, 15
4	2	1	can	14	13	2	Human 2	3, 5, 14, 15
4	4	1	for	18	16	3	Human 2	3, 13, 17, 18
3	1	1	enjoy	20	3	1	Human 1	18, 19, 20
3	3	1	have	17	4	1	Human 1	16, 17, 19
3	3	1	homework	5	6	1	Human 1	4, 5, 9
3	3	1	school	13	11	1	Human 1	8, 13, 18
3	3	1	so	5	12	1	Human 1	2, 5, 13
3	3	1	that	15	3	1	Human 1	14, 15, 16
3	3	1	with	16	12	2	Human 2	5, 9, 16
3	3	1	yeah	7	6	1	Human 1	4, 7, 9
2	2	1	actually	9	2	1	Human 1	8, 9
2	2	1	do	20	18	1	Human 2	3, 20
2	2	1	even	18	4	1	Human 2	15, 18
2	2	1	it	16	16	1	Human 2	1, 16
2	2	1	just	19	2	1	Human 1	18, 19
2	2	1	something	17	4	1	Human 1	14, 17
2	2	1	today	3	2	1	Human 1	2, 3
2	2	1	what	20	18	1	Human 2	3, 20

