Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm pretty unique person	3	Human 2	13, 15
2	3	hi ! how	5	Human 2	1, 5
2	2	friends and	7	Human 2	3, 9
2	2	have one	5	Human 2	9, 13
2	2	i did	3	Human 2	7, 9
2	2	we were	3	Human 2	9, 11
4	1	have	11	Human 2	3, 9, 11, 13
3	1	and	7	Human 2	3, 7, 9
3	1	did	5	Human 2	5, 7, 9
3	1	how	5	Human 2	1, 3, 5
3	1	i	7	Human 2	7, 9, 13
3	1	i'm	5	Human 2	11, 13, 15
3	1	you	5	Human 2	3, 5, 7
2	1	good	3	Human 2	7, 9
2	1	just	7	Human 2	3, 9
2	1	pumpkin	3	Human 2	11, 13
2	1	to	3	Human 2	11, 13
2	1	was	9	Human 2	1, 9
2	1	your	11	Human 2	1, 11

