Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i am so	3	Human 2	3, 5
2	3	i watched the	3	Human 2	15, 17
6	1	i	15	Human 2	3, 5, 7, 9, 15, 17
3	1	about	7	Human 2	11, 13, 17
3	1	is	5	Human 2	9, 11, 13
3	1	it	9	Human 2	9, 11, 17
3	1	the	5	Human 2	13, 15, 17
3	1	this	5	Human 2	3, 5, 7
2	1	how	11	Human 2	3, 13
2	1	like	3	Human 2	13, 15
2	1	of	5	Human 2	9, 13
2	1	survivors	5	Human 2	13, 17
2	1	to	5	Human 2	5, 9
2	1	what	7	Human 2	11, 17
2	1	will	3	Human 2	3, 5
2	1	with	5	Human 2	9, 13
2	1	you	5	Human 2	5, 9

