Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	done it before	7	2	1	Human 1	6, 7
3	3	2	. i'm	7	6	2	Human 1	2, 6, 7
2	2	2	! have	9	2	1	Human 1	8, 9
2	2	2	. have	7	2	1	Human 1	6, 7
2	2	2	do you	10	6	1	Human 2	5, 10
2	2	2	extreme sports	9	2	1	Human 1	8, 9
2	2	2	hey ,	14	14	1	Human 2	1, 14
9	8	1	you	6	14	2	Human 2	1, 5, 6, 7, 8, 9, 10, 11, 14
6	4	1	i'm	3	8	1	Human 1	2, 3, 5, 6, 7, 9
4	4	1	and	12	5	2	Human 2	9, 11, 12, 13
4	4	1	skiing	11	4	1	Human 1	10, 11, 12, 13
4	4	1	the	12	10	2	Human 2	5, 9, 12, 14
3	3	1	as	10	8	1	Human 2	7, 10, 14
3	1	1	done	9	4	1	Human 1	6, 7, 9
3	3	1	great	7	10	1	Human 1	2, 7, 11
3	1	1	hey	14	14	2	Human 2	1, 7, 14
3	3	1	how	10	11	1	Human 2	1, 10, 11
3	1	1	it	12	7	1	Human 1	6, 7, 12
2	2	1	all	14	10	1	Human 2	5, 14
2	2	1	good	14	12	1	Human 2	3, 14
2	2	1	i	12	10	1	Human 2	3, 12
2	2	1	spain	9	6	1	Human 1	4, 9
2	2	1	that	11	2	1	Human 1	10, 11
2	2	1	yes	13	8	1	Human 1	6, 13

