Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i like to cook	7	Human 2	9, 15
2	3	bake . i	7	Human 2	9, 15
4	2	i like	9	Human 2	7, 9, 11, 15
2	2	i make	7	Human 2	9, 15
2	2	lots of	3	Human 2	7, 9
6	1	of	13	Human 2	3, 5, 7, 9, 11, 15
5	1	i	9	Human 2	7, 9, 11, 13, 15
4	1	and	9	Human 2	7, 9, 11, 15
4	1	have	13	Human 2	1, 7, 11, 13
3	1	a	13	Human 2	3, 13, 15
3	1	but	11	Human 2	3, 9, 13
3	1	is	11	Human 2	5, 13, 15
3	1	lately	11	Human 2	1, 3, 11
3	1	make	7	Human 2	9, 13, 15
3	1	movies	7	Human 2	1, 3, 7
3	1	that	7	Human 2	7, 9, 13
3	1	to	7	Human 2	9, 13, 15
2	1	avatar	3	Human 2	5, 7
2	1	bake	7	Human 2	9, 15
2	1	different	3	Human 2	9, 11
2	1	the	3	Human 2	3, 5

