Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	fmri and machine learning	7	2	1	Human 1	6, 7
3	1	3	and machine learning	11	6	1	Human 1	6, 7, 11
5	2	2	machine learning	9	8	1	Human 1	6, 7, 9, 11, 13
2	2	2	for society	15	4	1	Human 1	12, 15
2	2	2	make sense	15	2	1	Human 1	14, 15
2	2	2	tell you	9	2	1	Human 1	8, 9
2	2	2	that .	9	4	1	Human 1	6, 9
2	2	2	won't see	5	2	1	Human 1	4, 5
11	11	1	the	2	15	1	Human 2	1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 15
7	5	1	and	6	13	1	Human 2	3, 6, 7, 9, 11, 13, 15
7	7	1	can	8	11	1	Human 2	5, 8, 9, 11, 12, 13, 15
6	4	1	you	3	8	1	Human 1	2, 3, 4, 5, 8, 9
5	3	1	fmri	9	8	1	Human 1	6, 7, 9, 11, 13
5	5	1	i	2	10	1	Human 2	1, 2, 5, 6, 10
5	5	1	science	11	6	1	Human 1	10, 11, 12, 13, 15
5	3	1	that	9	8	2	Human 1	6, 8, 9, 11, 13
4	4	1	a	8	11	2	Human 2	5, 7, 8, 15
4	2	1	for	11	10	1	Human 1	6, 11, 12, 15
4	2	1	sense	14	11	2	Human 2	5, 11, 14, 15
4	4	1	to	6	15	2	Human 2	1, 3, 6, 15
3	3	1	am	2	6	1	Human 2	1, 2, 6
3	3	1	at	8	6	1	Human 2	7, 8, 12
3	3	1	i'm	12	10	2	Human 2	3, 5, 12
3	3	1	in	10	7	1	Human 2	5, 10, 11
3	1	1	society	13	4	1	Human 1	12, 13, 15
3	3	1	superman	3	4	1	Human 1	2, 3, 5
2	2	1	about	9	8	1	Human 1	2, 9
2	2	1	activity	9	2	1	Human 1	8, 9
2	2	1	brain	9	2	1	Human 1	8, 9
2	2	1	high	11	4	1	Human 1	8, 11
2	2	1	me	9	6	1	Human 1	4, 9
2	2	1	my	10	8	1	Human 2	3, 10
2	2	1	not	7	2	1	Human 1	6, 7
2	2	1	on	6	4	1	Human 2	3, 6
2	2	1	pretty	9	2	1	Human 1	8, 9
2	2	1	this	7	2	1	Human 1	6, 7

