Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	21	oh , i see ! well , i'm sure you're excited to spend time with your relative . thanksgiving is a	3	Human 2	13, 15
2	4	i'm here to help	9	Human 2	3, 11
2	4	information on a wide	7	Human 2	5, 11
3	2	i'm sure	9	Human 2	7, 13, 15
3	2	well ,	11	Human 2	5, 13, 15
2	2	questions or	7	Human 2	3, 9
2	2	you'd like	3	Human 2	9, 11
4	1	a	11	Human 2	5, 11, 13, 15
4	1	to	13	Human 2	3, 11, 13, 15
4	1	with	13	Human 2	3, 7, 13, 15
3	1	and	7	Human 2	5, 7, 11
3	1	oh	7	Human 2	9, 13, 15
3	1	or	9	Human 2	3, 9, 11
3	1	time	9	Human 2	7, 13, 15
2	1	any	7	Human 2	3, 9
2	1	great	13	Human 2	3, 15
2	1	have	7	Human 2	3, 9
2	1	of	7	Human 2	5, 11
2	1	topics	5	Human 2	5, 9
2	1	you	7	Human 2	3, 9

