Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	you like to eat ?	11	6	1	Human 1	10, 11, 15
4	4	4	what else do you	9	8	1	Human 1	6, 9, 11, 13
2	2	4	do beside work ?	13	8	1	Human 1	6, 13
2	2	4	like noodle soup like	17	4	1	Human 1	14, 17
5	2	3	you like to	6	13	1	Human 2	3, 6, 10, 11, 15
3	1	3	beside work ?	7	8	1	Human 1	6, 7, 13
3	3	3	what are you	11	14	1	Human 1	2, 11, 15
2	2	3	are important things	9	2	1	Human 1	8, 9
2	2	3	haha , forget	7	2	1	Human 1	6, 7
6	2	2	what else	7	10	1	Human 1	6, 7, 9, 11, 13, 15
6	1	2	you like	7	13	1	Human 2	3, 6, 7, 10, 11, 15
5	1	2	do you	10	8	1	Human 1	6, 9, 10, 11, 13
4	4	2	code refactoring	5	6	1	Human 1	4, 5, 7, 9
4	2	2	do beside	9	8	1	Human 1	6, 9, 11, 13
2	2	2	beijing duck	15	2	1	Human 1	14, 15
2	2	2	like szechuan	13	2	1	Human 1	12, 13
2	2	2	san mateo	17	2	1	Human 1	16, 17
11	2	1	like	9	15	1	Human 2	3, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17
11	4	1	you	5	17	1	Human 1	2, 3, 5, 6, 7, 9, 10, 11, 13, 15, 18
10	3	1	what	3	14	1	Human 1	2, 3, 4, 6, 7, 9, 10, 11, 13, 15
9	4	1	to	3	14	1	Human 1	2, 3, 5, 6, 7, 8, 10, 11, 15
7	2	1	do	6	9	1	Human 2	5, 6, 8, 9, 10, 11, 13
6	4	1	haha	9	10	1	Human 1	6, 7, 9, 11, 13, 15
5	5	1	just	9	12	1	Human 1	4, 9, 11, 13, 15
4	2	1	code	5	6	1	Human 1	4, 5, 7, 9
4	1	1	work	7	10	2	Human 1	4, 6, 7, 13
2	2	1	<redacted_term>	17	2	1	Human 1	16, 17
2	2	1	food	11	2	1	Human 1	10, 11
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	is	5	2	1	Human 1	4, 5

