Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	? i like white teas	15	4	1	Human 1	12, 15
2	2	3	i would love	11	2	1	Human 1	10, 11
2	2	3	working part time	5	2	1	Human 1	4, 5
5	3	2	i like	11	8	1	Human 1	8, 11, 12, 14, 15
2	2	2	. i	8	2	1	Human 2	7, 8
2	2	2	all the	15	8	1	Human 1	8, 15
2	2	2	are you	4	4	1	Human 2	1, 4
2	2	2	classes from	7	2	1	Human 1	6, 7
2	2	2	full time	7	2	1	Human 1	6, 7
2	2	2	i take	7	2	1	Human 1	6, 7
2	2	2	your favorite	15	6	1	Human 1	10, 15
9	7	1	i	6	11	1	Human 2	5, 6, 7, 8, 10, 11, 12, 14, 15
5	1	1	like	12	8	1	Human 1	8, 11, 12, 14, 15
5	2	1	time	6	12	1	Human 1	4, 5, 6, 7, 15
5	3	1	you	8	14	1	Human 2	1, 4, 8, 9, 14
4	4	1	a	6	10	1	Human 2	5, 6, 8, 14
4	2	1	are	12	13	1	Human 2	1, 4, 12, 13
4	2	1	from	12	8	1	Human 1	6, 7, 12, 13
4	4	1	tea	9	4	1	Human 1	8, 9, 10, 11
4	2	1	the	15	8	3	Human 1	8, 10, 14, 15
4	2	1	your	15	14	3	Human 1	2, 8, 10, 15
3	1	1	all	15	8	2	Human 1	8, 14, 15
3	3	1	i'm	3	4	1	Human 1	2, 3, 5
3	3	1	make	9	4	1	Human 1	8, 9, 11
3	1	1	teas	15	4	2	Human 1	12, 14, 15
3	3	1	was	6	3	1	Human 2	5, 6, 7
3	3	1	what	13	10	2	Human 1	4, 10, 13
3	1	1	working	7	4	1	Human 1	4, 5, 7
2	2	1	channel	15	2	1	Human 1	14, 15
2	2	1	going	3	2	1	Human 1	2, 3
2	2	1	sewing	7	2	1	Human 1	6, 7
2	2	1	so	8	4	1	Human 2	5, 8

