Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm sad and day	3	Human 2	5, 7
2	3	! i'm sad	3	Human 2	5, 7
3	2	i'm sad	5	Human 2	3, 5, 7
3	2	right now	5	Human 2	11, 13, 15
2	2	make millions	3	Human 2	13, 15
2	2	too .	5	Human 2	3, 7
4	1	and	11	Human 2	5, 7, 13, 15
4	1	how	13	Human 2	1, 5, 11, 13
4	1	i'm	9	Human 2	3, 5, 7, 11
3	1	i	5	Human 2	7, 9, 11
3	1	just	11	Human 2	5, 11, 15
2	1	about	3	Human 2	11, 13
2	1	are	11	Human 2	1, 11
2	1	hey	3	Human 2	1, 3
2	1	it	13	Human 2	3, 15
2	1	rainforests	5	Human 2	11, 15
2	1	you	11	Human 2	1, 11

