Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm phi ,	3	Human 2	3, 5
2	2	, and	3	Human 2	3, 5
2	2	don't have	3	Human 2	3, 5
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	make	7	Human 2	7, 9, 11, 13
4	1	that	9	Human 2	5, 7, 9, 13
3	1	don't	5	Human 2	3, 5, 7
3	1	i'm	7	Human 2	3, 5, 9
3	1	like	7	Human 2	5, 7, 11
3	1	water	5	Human 2	7, 9, 11
2	1	but	9	Human 2	5, 13
2	1	can	3	Human 2	9, 11
2	1	change	5	Human 2	9, 13
2	1	i	3	Human 2	3, 5
2	1	indeed	3	Human 2	9, 11
2	1	just	3	Human 2	7, 9
2	1	or	3	Human 2	3, 5
2	1	rain	5	Human 2	5, 9
2	1	weather	11	Human 2	3, 13

