Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	you believe in miracles	5	Human 2	1, 5
2	3	and the values	7	Human 2	7, 13
2	2	. it's	3	Human 2	11, 13
2	2	of electricity	3	Human 2	9, 11
2	2	what you	7	Human 2	7, 13
6	1	it's	11	Human 2	3, 5, 7, 9, 11, 13
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	you	13	Human 2	1, 5, 7, 9, 13
4	1	the	7	Human 2	7, 9, 11, 13
4	1	values	7	Human 2	7, 9, 11, 13
3	1	i	7	Human 2	7, 11, 13
3	1	of	7	Human 2	5, 9, 11
3	1	that	11	Human 2	3, 9, 13
2	1	about	7	Human 2	7, 13
2	1	be	3	Human 2	7, 9
2	1	but	7	Human 2	7, 13
2	1	can	3	Human 2	7, 9
2	1	do	13	Human 2	1, 13
2	1	hope	3	Human 2	5, 7
2	1	in	5	Human 2	1, 5
2	1	lives	3	Human 2	3, 5
2	1	many	9	Human 2	3, 11
2	1	people	11	Human 2	3, 13
2	1	shaping	3	Human 2	7, 9
2	1	to	3	Human 2	3, 5
2	1	with	3	Human 2	11, 13

