Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	hello and welcome !! what are you	3	Human 2	7, 9
2	4	i'm gonna be doing	3	Human 2	11, 13
2	3	are you doing	3	Human 2	5, 7
2	2	! i'm	9	Human 2	3, 11
2	2	i'm doing	3	Human 2	3, 5
2	2	tonight .	3	Human 2	11, 13
2	2	what's your	7	Human 2	3, 9
5	1	i'm	13	Human 2	3, 5, 11, 13, 15
3	1	and	9	Human 2	7, 9, 15
3	1	be	5	Human 2	11, 13, 15
3	1	hello	7	Human 2	3, 7, 9
3	1	today	5	Human 2	3, 5, 7
3	1	you	5	Human 2	5, 7, 9
3	1	your	9	Human 2	1, 3, 9
2	1	game	3	Human 2	9, 11
2	1	going	15	Human 2	1, 15
2	1	i	5	Human 2	11, 15
2	1	survivor	3	Human 2	13, 15
2	1	the	3	Human 2	13, 15
2	1	to	7	Human 2	9, 15
2	1	what	3	Human 2	7, 9

