Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	i'm not good	11	8	1	Human 1	10, 11, 17
2	2	3	y'all eating ?	13	6	1	Human 1	8, 13
4	4	2	i like	11	8	1	Human 1	10, 11, 14, 17
3	3	2	meet them	5	4	1	Human 1	4, 5, 7
2	2	2	love to	17	2	1	Human 1	16, 17
2	2	2	squash .	17	2	1	Human 1	16, 17
2	2	2	you graduated	7	2	1	Human 1	6, 7
10	9	1	you	2	13	1	Human 2	1, 2, 3, 4, 5, 6, 7, 9, 11, 13
6	2	1	i	13	8	1	Human 1	10, 11, 13, 14, 16, 17
5	2	1	good	11	16	2	Human 1	2, 10, 11, 13, 17
5	3	1	i'm	14	8	1	Human 1	10, 11, 14, 15, 17
5	1	1	like	13	8	1	Human 1	10, 11, 13, 14, 17
5	2	1	not	13	8	1	Human 1	10, 11, 13, 15, 17
5	3	1	y'all	9	8	1	Human 1	8, 9, 11, 13, 15
4	2	1	eating	9	6	1	Human 1	8, 9, 11, 13
4	4	1	have	9	8	1	Human 1	6, 9, 11, 13
4	4	1	what	9	6	1	Human 1	8, 9, 11, 13
3	3	1	are	8	9	1	Human 2	1, 8, 9
3	3	1	at	14	7	1	Human 2	11, 14, 17
3	3	1	but	11	6	1	Human 1	10, 11, 15
3	3	1	did	5	4	1	Human 1	4, 5, 7
3	3	1	it	14	13	1	Human 2	5, 14, 17
3	3	1	lol	13	8	1	Human 1	10, 13, 17
3	3	1	pretty	15	6	1	Human 1	12, 15, 17
3	3	1	what's	13	6	1	Human 1	10, 13, 15
2	2	1	a	15	6	1	Human 1	10, 15
2	2	1	already	7	2	1	Human 1	6, 7
2	2	1	beef	13	2	1	Human 1	12, 13
2	2	1	decent	15	2	1	Human 1	14, 15
2	2	1	klutz	11	2	1	Human 1	10, 11
2	1	1	squash	17	2	1	Human 1	16, 17
2	2	1	yeah	11	2	1	Human 1	10, 11

