Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	i like	15	8	3	Human 1	8, 12, 14, 15
3	3	2	. i	8	9	1	Human 2	3, 8, 11
3	3	2	are you	4	4	2	Human 2	1, 3, 4
2	2	2	? i	12	8	1	Human 2	5, 12
2	2	2	i get	13	6	1	Human 1	8, 13
2	2	2	like white	13	2	1	Human 1	12, 13
2	2	2	tea ,	15	8	1	Human 1	8, 15
2	2	2	what class	5	2	1	Human 1	4, 5
10	6	1	i	6	13	2	Human 2	3, 5, 6, 8, 10, 11, 12, 13, 14, 15
7	4	1	you	5	14	2	Human 2	1, 3, 4, 5, 8, 13, 14
5	5	1	is	5	12	1	Human 1	4, 5, 6, 10, 15
5	2	1	like	13	8	2	Human 1	8, 12, 13, 14, 15
5	4	1	tea	9	8	1	Human 1	8, 9, 10, 11, 15
5	5	1	that	15	12	4	Human 1	4, 6, 8, 14, 15
5	5	1	the	8	11	1	Human 2	5, 8, 10, 14, 15
4	1	1	are	12	12	2	Human 2	1, 3, 4, 12
3	1	1	class	6	3	1	Human 1	4, 5, 6
3	3	1	it	6	12	1	Human 2	3, 6, 14
3	3	1	love	10	9	1	Human 2	3, 10, 11
3	3	1	teas	15	4	2	Human 1	12, 14, 15
3	1	1	what	10	7	1	Human 1	4, 5, 10
2	2	1	about	15	2	1	Human 1	14, 15
2	2	1	classes	7	2	1	Human 1	6, 7
2	2	1	college	7	2	1	Human 1	6, 7
2	2	1	sewing	7	2	1	Human 1	6, 7
2	2	1	those	13	2	1	Human 1	12, 13

