Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	13	haha , pretty far fetched 🙂 nice having this conversation with you !	15	2	1	Human 1	14, 15
2	2	6	the current auto-suggestions already do pretty	15	4	1	Human 1	12, 15
3	1	4	the current auto-suggestions already	13	4	1	Human 1	12, 13, 15
2	2	4	think the positives outweigh	5	2	1	Human 1	4, 5
2	2	3	have made some	7	4	1	Human 1	4, 7
2	2	3	you think about	11	10	1	Human 1	2, 11
5	3	2	far fetched	9	10	1	Human 1	6, 9, 13, 14, 15
3	1	2	you think	11	10	2	Human 1	2, 4, 11
2	2	2	ai research	11	2	1	Human 1	10, 11
2	2	2	giving monologues	9	2	1	Human 1	8, 9
2	2	2	human like	7	6	1	Human 1	2, 7
2	2	2	i think	10	6	1	Human 2	5, 10
2	2	2	they are	9	2	1	Human 1	8, 9
2	2	2	to have	5	2	1	Human 1	4, 5
9	6	1	the	5	12	1	Human 1	4, 5, 8, 9, 10, 11, 12, 13, 15
8	3	1	far	7	10	1	Human 1	6, 7, 8, 9, 10, 13, 14, 15
6	4	1	like	3	12	1	Human 1	2, 3, 6, 7, 10, 13
6	1	1	you	3	14	1	Human 1	2, 3, 4, 11, 14, 15
5	5	1	and	9	6	1	Human 1	8, 9, 10, 11, 13
4	2	1	do	15	14	3	Human 1	2, 4, 12, 15
4	2	1	some	5	5	1	Human 1	4, 5, 7, 8
4	2	1	they	11	6	1	Human 1	8, 9, 11, 13
4	2	1	to	4	8	1	Human 2	3, 4, 5, 10
3	1	1	conversation	14	13	1	Human 2	3, 14, 15
3	3	1	good	9	5	1	Human 1	8, 9, 12
3	1	1	human	3	6	1	Human 1	2, 3, 7
3	2	1	i	8	6	1	Human 2	5, 8, 10
3	3	1	is	10	4	2	Human 2	7, 9, 10
3	3	1	it	11	6	2	Human 1	6, 10, 11
3	3	1	of	11	4	2	Human 1	8, 10, 11
3	3	1	progress	7	6	1	Human 1	4, 7, 9
3	3	1	that	8	11	1	Human 2	3, 8, 13
2	2	1	a	10	4	1	Human 2	7, 10
2	2	1	also	13	4	1	Human 1	10, 13
2	1	1	are	9	2	1	Human 1	8, 9
2	2	1	be	10	2	1	Human 2	9, 10
2	2	1	can	13	4	1	Human 1	10, 13
2	2	1	even	13	6	1	Human 1	8, 13
2	2	1	from	8	2	1	Human 2	7, 8
2	2	1	great	7	4	1	Human 1	4, 7
2	2	1	might	10	2	1	Human 2	9, 10
2	2	1	more	11	2	1	Human 1	10, 11
2	2	1	negatives	5	2	1	Human 1	4, 5
2	2	1	now	9	2	1	Human 1	8, 9
2	2	1	over	13	10	1	Human 1	4, 13
2	1	1	research	11	2	1	Human 1	10, 11
2	2	1	take	13	4	1	Human 1	10, 13
2	2	1	though	7	2	1	Human 1	6, 7
2	2	1	time	13	6	1	Human 1	8, 13
2	2	1	very	9	2	1	Human 1	8, 9
2	2	1	will	13	4	1	Human 1	10, 13

