Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	i heard they are giving out some	3	2	1	Human 1	2, 3
3	1	4	they are giving out	5	4	1	Human 1	2, 3, 5
2	2	3	. i will	15	2	1	Human 1	14, 15
4	2	2	. i	12	5	1	Human 2	11, 12, 14, 15
3	3	2	did you	8	7	1	Human 2	3, 8, 9
3	3	2	in the	11	10	1	Human 1	4, 11, 13
2	2	2	better hurry	13	2	1	Human 1	12, 13
2	2	2	don't get	11	6	1	Human 1	6, 11
2	2	2	except for	11	2	1	Human 1	10, 11
2	2	2	for the	10	2	1	Human 2	9, 10
2	2	2	good that	6	2	1	Human 2	5, 6
2	2	2	hate it	11	6	1	Human 1	6, 11
2	2	2	its good	9	4	1	Human 1	6, 9
10	6	1	the	5	12	1	Human 1	4, 5, 7, 9, 10, 11, 12, 13, 14, 15
9	6	1	i	4	14	1	Human 1	2, 3, 4, 7, 11, 12, 13, 14, 15
9	6	1	out	6	14	1	Human 1	2, 3, 5, 6, 7, 11, 12, 13, 15
6	6	1	cold	7	10	2	Human 1	4, 6, 7, 10, 11, 13
6	3	1	for	7	10	1	Human 1	6, 7, 9, 10, 11, 15
6	3	1	in	5	13	2	Human 1	2, 4, 5, 11, 13, 14
6	4	1	its	5	10	1	Human 1	4, 5, 6, 7, 9, 13
5	3	1	get	6	12	1	Human 2	3, 6, 11, 12, 14
5	2	1	good	6	7	2	Human 2	3, 5, 6, 7, 9
5	2	1	they	12	12	1	Human 1	2, 3, 5, 12, 13
4	4	1	a	5	12	1	Human 1	4, 5, 6, 15
4	4	1	and	14	9	2	Human 2	7, 11, 14, 15
4	1	1	are	2	5	1	Human 2	1, 2, 3, 5
4	2	1	it	7	7	1	Human 1	6, 7, 11, 12
4	4	1	live	11	6	2	Human 1	8, 10, 11, 13
4	4	1	nice	8	6	1	Human 2	5, 8, 9, 10
4	4	1	right	11	6	1	Human 1	10, 11, 13, 15
4	3	1	that	5	4	1	Human 1	4, 5, 6, 7
4	4	1	walk	9	10	1	Human 1	6, 9, 14, 15
4	4	1	weather	7	10	1	Human 1	6, 7, 9, 15
4	1	1	you	8	9	2	Human 2	1, 3, 8, 9
3	3	1	sure	7	10	1	Human 1	6, 7, 15
2	2	1	jacket	5	2	1	Human 1	4, 5
2	2	1	much	11	8	1	Human 1	4, 11
2	2	1	there	15	2	1	Human 1	14, 15

