Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	nice to meet you	3	Human 2	1, 3
3	2	meet you	5	Human 2	1, 3, 5
3	2	the same	11	Human 2	3, 5, 13
2	2	i am	9	Human 2	3, 11
2	2	the weather	3	Human 2	9, 11
2	2	yeah i	3	Human 2	9, 11
5	1	i	11	Human 2	3, 5, 9, 11, 13
4	1	i'm	13	Human 2	1, 3, 5, 13
4	1	you	13	Human 2	1, 3, 5, 13
3	1	for	5	Human 2	9, 11, 13
3	1	playing	5	Human 2	9, 11, 13
3	1	too	7	Human 2	5, 7, 11
2	1	a	11	Human 2	3, 13
2	1	doing	3	Human 2	3, 5
2	1	here	3	Human 2	5, 7
2	1	to	3	Human 2	1, 3
2	1	where	3	Human 2	11, 13
2	1	will	3	Human 2	5, 7

