Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	pastry chefs are	3	Human 2	3, 5
2	2	and pastry	7	Human 2	7, 13
2	2	pastry chef	7	Human 2	1, 7
2	2	to feel	7	Human 2	7, 13
2	2	too !	5	Human 2	7, 11
2	2	you have	5	Human 2	9, 13
6	1	you	13	Human 2	1, 3, 5, 7, 9, 13
5	1	a	13	Human 2	1, 7, 9, 11, 13
5	1	and	9	Human 2	7, 9, 11, 13, 15
4	1	are	13	Human 2	3, 5, 13, 15
4	1	that	9	Human 2	5, 7, 9, 13
3	1	about	5	Human 2	9, 11, 13
3	1	actually	5	Human 2	5, 7, 9
3	1	chef	9	Human 2	1, 7, 9
3	1	feel	7	Human 2	7, 11, 13
3	1	food	9	Human 2	7, 9, 15
3	1	have	7	Human 2	7, 9, 13
3	1	like	13	Human 2	3, 5, 15
3	1	the	9	Human 2	7, 9, 15
3	1	to	13	Human 2	1, 7, 13
3	1	too	5	Human 2	7, 9, 11
3	1	what	11	Human 2	3, 11, 13
2	1	all	5	Human 2	9, 13
2	1	best	7	Human 2	9, 15
2	1	cake	5	Human 2	9, 13
2	1	can	7	Human 2	5, 11
2	1	cool	7	Human 2	7, 13
2	1	for	3	Human 2	13, 15
2	1	how	3	Human 2	11, 13
2	1	i	7	Human 2	5, 11
2	1	i'm	3	Human 2	7, 9
2	1	work	5	Human 2	11, 15

