Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	can make days gloomy 400 that's true	5	Human 2	5, 9
2	4	that's too bad where	5	Human 2	7, 11
2	3	too much rain	5	Human 2	5, 9
2	3	where the weather	3	Human 2	9, 11
2	2	too much	5	Human 2	5, 9
4	1	make	7	Human 2	5, 7, 9, 11
4	1	the	7	Human 2	5, 7, 9, 11
3	1	in	9	Human 2	3, 7, 11
3	1	rain	5	Human 2	5, 7, 9
3	1	raining	7	Human 2	3, 5, 9
3	1	this	5	Human 2	5, 7, 9
2	1	area	11	Human 2	3, 13
2	1	can	5	Human 2	5, 9
2	1	haha	3	Human 2	9, 11
2	1	here	3	Human 2	11, 13
2	1	lol	3	Human 2	11, 13
2	1	people	3	Human 2	11, 13
2	1	there	3	Human 2	11, 13
2	1	today	7	Human 2	3, 9
2	1	water	7	Human 2	7, 13
2	1	year	3	Human 2	5, 7
2	1	you	3	Human 2	11, 13

