Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	can you tell me more about	3	Human 2	5, 7
2	4	i'm just an ai	3	Human 2	9, 11
2	2	, i	3	Human 2	7, 9
2	2	have the	3	Human 2	9, 11
2	2	to the	3	Human 2	5, 7
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
5	1	i'm	11	Human 2	5, 7, 9, 11, 15
5	1	to	9	Human 2	5, 7, 9, 11, 13
4	1	and	11	Human 2	5, 11, 13, 15
4	1	can	11	Human 2	3, 5, 7, 13
3	1	i	7	Human 2	3, 7, 9
3	1	you	5	Human 2	3, 5, 7
3	1	your	11	Human 2	5, 13, 15
2	1	are	3	Human 2	5, 7
2	1	going	3	Human 2	5, 7
2	1	holidays	3	Human 2	11, 13
2	1	or	3	Human 2	9, 11
2	1	snorkeling	3	Human 2	13, 15
2	1	that	9	Human 2	5, 13
2	1	what	5	Human 2	5, 9
2	1	where	3	Human 2	5, 7

