Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	are you hiking	3	Human 2	3, 5
2	3	i hope you	5	Human 2	7, 11
2	2	, i	5	Human 2	7, 11
2	2	this weekend	3	Human 2	5, 7
2	2	to visit	9	Human 2	3, 11
2	2	weekend .	7	Human 2	5, 11
2	2	you are	3	Human 2	7, 9
4	1	a	11	Human 2	3, 7, 11, 13
4	1	are	7	Human 2	3, 5, 7, 9
4	1	for	13	Human 2	1, 9, 11, 13
4	1	hiking	7	Human 2	3, 5, 7, 9
4	1	the	11	Human 2	1, 5, 9, 11
4	1	weekend	11	Human 2	1, 5, 7, 11
3	1	be	9	Human 2	5, 9, 13
2	1	diablo	3	Human 2	9, 11
2	1	drive	3	Human 2	11, 13
2	1	going	3	Human 2	9, 11
2	1	i	5	Human 2	7, 11
2	1	is	7	Human 2	3, 9
2	1	that	5	Human 2	9, 13
2	1	to	9	Human 2	3, 11
2	1	will	7	Human 2	7, 13

