Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	which always sets the day right	3	Human 2	3, 5
2	3	i would eat	3	Human 2	7, 9
2	3	what's your favorite	3	Human 2	11, 13
2	2	apple muffins	3	Human 2	9, 11
2	2	food that	5	Human 2	9, 13
2	2	i love	3	Human 2	11, 13
2	2	you ?	7	Human 2	1, 7
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
4	1	right	7	Human 2	3, 5, 7, 9
4	1	the	11	Human 2	3, 5, 9, 13
4	1	you	13	Human 2	1, 3, 7, 13
3	1	always	7	Human 2	3, 5, 9
3	1	and	5	Human 2	5, 7, 9
3	1	eat	7	Human 2	7, 9, 13
3	1	food	7	Human 2	7, 9, 13
3	1	me	11	Human 2	3, 9, 13
3	1	muffins	5	Human 2	9, 11, 13
3	1	which	7	Human 2	3, 5, 9
2	1	are	9	Human 2	1, 9
2	1	just	3	Human 2	3, 5
2	1	like	9	Human 2	5, 13
2	1	that's	7	Human 2	7, 13
2	1	to	5	Human 2	9, 13
2	1	what	5	Human 2	3, 7

