Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	. my favorite song of	9	Human 2	7, 15
2	3	, i like	9	Human 2	9, 17
2	3	a fan of	3	Human 2	9, 11
3	2	fan of	7	Human 2	5, 9, 11
3	2	i like	11	Human 2	7, 9, 17
2	2	a great	9	Human 2	7, 15
2	2	i was	5	Human 2	1, 5
2	2	of john	7	Human 2	11, 17
2	2	who are	3	Human 2	7, 9
7	1	i	17	Human 2	1, 3, 5, 7, 9, 13, 17
6	1	a	13	Human 2	5, 7, 9, 11, 15, 17
6	1	of	13	Human 2	5, 7, 9, 11, 15, 17
4	1	the	17	Human 2	1, 5, 11, 17
3	1	all	15	Human 2	1, 9, 15
3	1	my	13	Human 2	3, 7, 15
3	1	was	15	Human 2	1, 5, 15
2	1	i'm	9	Human 2	3, 11
2	1	is	9	Human 2	7, 15
2	1	it's	3	Human 2	5, 7
2	1	robot	17	Human 2	1, 17
2	1	so	3	Human 2	11, 13
2	1	talking	3	Human 2	1, 3
2	1	them	3	Human 2	7, 9
2	1	to	7	Human 2	1, 7

