Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm phi ,	3	Human 2	7, 9
2	3	phi the ai	7	Human 2	9, 15
2	3	to assist you	13	Human 2	3, 15
3	2	i don't	7	Human 2	3, 7, 9
3	2	i'm phi	9	Human 2	7, 9, 15
2	2	. i	7	Human 2	7, 13
2	2	ai ,	13	Human 2	3, 15
2	2	an ai	5	Human 2	3, 7
2	2	but i'm	5	Human 2	3, 7
2	2	i have	7	Human 2	5, 11
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
5	1	i'm	13	Human 2	3, 5, 7, 9, 15
4	1	the	7	Human 2	9, 11, 13, 15
4	1	you	15	Human 2	1, 3, 11, 15
3	1	have	9	Human 2	3, 5, 11
3	1	or	13	Human 2	3, 9, 15
3	1	tea	5	Human 2	9, 11, 13
3	1	to	13	Human 2	3, 13, 15
2	1	and	11	Human 2	3, 13
2	1	are	13	Human 2	1, 13
2	1	here	3	Human 2	5, 7
2	1	like	7	Human 2	5, 11
2	1	pottery	3	Human 2	7, 9
2	1	your	3	Human 2	9, 11

