Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	, so i	8	6	1	Human 2	3, 8
2	2	3	take pottery classes	7	2	1	Human 1	6, 7
3	3	2	. i	8	7	1	Human 2	7, 8, 13
2	2	2	, but	6	4	1	Human 2	3, 6
2	2	2	are you	4	4	1	Human 2	1, 4
2	2	2	teas ,	15	4	1	Human 1	12, 15
2	2	2	your favorite	11	2	1	Human 1	10, 11
11	8	1	i	6	12	2	Human 2	3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
7	7	1	the	9	8	1	Human 1	8, 9, 10, 11, 13, 14, 15
7	5	1	you	4	15	2	Human 2	1, 3, 4, 8, 11, 14, 15
6	6	1	i'm	3	14	1	Human 1	2, 3, 5, 7, 9, 15
6	6	1	to	6	13	1	Human 2	3, 6, 8, 10, 13, 15
5	5	1	like	8	10	1	Human 2	5, 8, 11, 12, 14
5	5	1	tea	9	6	1	Human 1	8, 9, 10, 11, 13
5	5	1	that	11	11	3	Human 1	4, 6, 8, 11, 14
5	3	1	your	9	10	2	Human 1	2, 8, 9, 10, 11
4	4	1	a	6	10	1	Human 2	5, 6, 8, 14
4	2	1	are	12	13	1	Human 2	1, 4, 12, 13
4	4	1	of	8	10	1	Human 2	5, 8, 10, 14
4	2	1	pottery	8	4	1	Human 1	6, 7, 8, 9
3	1	1	but	7	5	1	Human 2	3, 6, 7
3	3	1	class	5	3	1	Human 1	4, 5, 6
3	3	1	from	11	7	1	Human 1	6, 11, 12
3	1	1	teas	15	4	2	Human 1	12, 14, 15
2	2	1	channel	15	2	1	Human 1	14, 15
2	2	1	for	11	6	1	Human 1	6, 11
2	2	1	great	11	10	1	Human 1	2, 11
2	2	1	it's	11	4	1	Human 1	8, 11
2	2	1	make	13	6	1	Human 1	8, 13
2	2	1	part	5	2	1	Human 1	4, 5
2	2	1	skills	11	2	1	Human 1	10, 11
2	2	1	working	5	2	1	Human 1	4, 5

