Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! how about you	3	Human 2	5, 7
2	2	for thanksgiving	3	Human 2	13, 15
2	2	great ,	3	Human 2	3, 5
2	2	today ?	3	Human 2	3, 5
6	1	you	13	Human 2	3, 5, 7, 9, 13, 15
3	1	for	11	Human 2	5, 13, 15
3	1	haha	5	Human 2	7, 9, 11
3	1	how	5	Human 2	3, 5, 7
2	1	<redacted_link>	3	Human 2	9, 11
2	1	are	7	Human 2	9, 15
2	1	been	3	Human 2	5, 7
2	1	do	3	Human 2	7, 9
2	1	dogs	3	Human 2	9, 11
2	1	funny	3	Human 2	9, 11
2	1	going	15	Human 2	1, 15
2	1	the	7	Human 2	9, 15
2	1	to	13	Human 2	3, 15
2	1	too	3	Human 2	7, 9
2	1	what	3	Human 2	5, 7
2	1	yes	5	Human 2	11, 15

