Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	i think	5	Human 2	13, 15, 17
3	2	i'm gonna	7	Human 2	3, 7, 9
2	2	? i'm	5	Human 2	5, 9
2	2	haha i	7	Human 2	11, 17
2	2	it was	7	Human 2	13, 19
6	1	i'm	15	Human 2	3, 5, 7, 9, 15, 17
5	1	a	15	Human 2	3, 5, 7, 9, 17
5	1	it	19	Human 2	1, 3, 9, 13, 19
5	1	you	15	Human 2	3, 5, 7, 11, 17
4	1	i	7	Human 2	11, 13, 15, 17
4	1	the	17	Human 2	3, 9, 11, 19
3	1	are	7	Human 2	3, 7, 9
3	1	school	13	Human 2	7, 9, 19
3	1	so	13	Human 2	5, 15, 17
3	1	today	7	Human 2	3, 5, 9
3	1	was	7	Human 2	13, 17, 19
2	1	actually	5	Human 2	9, 13
2	1	brain	7	Human 2	11, 17
2	1	for	15	Human 2	5, 19
2	1	going	7	Human 2	1, 7
2	1	haha	7	Human 2	11, 17
2	1	have	13	Human 2	5, 17
2	1	in	7	Human 2	3, 9
2	1	now	7	Human 2	9, 15
2	1	one	3	Human 2	17, 19
2	1	that	3	Human 2	17, 19
2	1	thing	7	Human 2	3, 9
2	1	though	3	Human 2	17, 19
2	1	to	5	Human 2	3, 7
2	1	well	15	Human 2	5, 19

