Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm just an ai	3	Human 2	7, 9
2	3	what sort of	5	Human 2	7, 11
2	2	are you	7	Human 2	5, 11
2	2	chords are	3	Human 2	13, 15
2	2	yes guitar	3	Human 2	13, 15
6	1	you	11	Human 2	5, 7, 9, 11, 13, 15
4	1	for	11	Human 2	5, 7, 13, 15
3	1	music	9	Human 2	7, 11, 15
3	1	of	7	Human 2	5, 7, 11
3	1	so	7	Human 2	7, 9, 13
3	1	the	11	Human 2	3, 5, 13
3	1	to	5	Human 2	3, 5, 7
3	1	well	13	Human 2	3, 13, 15
3	1	what	7	Human 2	5, 7, 11
2	1	creation	3	Human 2	3, 5
2	1	first	3	Human 2	13, 15
2	1	going	5	Human 2	3, 7
2	1	i'm	3	Human 2	7, 9
2	1	much	7	Human 2	9, 15
2	1	play	3	Human 2	13, 15

