Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	12	but the syllabus may not that tough you think you're right !	3	Human 2	9, 11
3	3	syllabus may not	5	Human 2	9, 11, 13
2	3	. can you	3	Human 2	7, 9
2	3	preparation this weekend	3	Human 2	11, 13
2	3	understand some concepts	3	Human 2	7, 9
3	2	can you	7	Human 2	3, 7, 9
2	2	help you	7	Human 2	3, 9
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
6	1	you	11	Human 2	3, 5, 7, 9, 11, 13
5	1	some	11	Human 2	3, 5, 7, 9, 13
4	1	can	9	Human 2	3, 7, 9, 11
4	1	for	9	Human 2	5, 7, 11, 13
4	1	help	9	Human 2	3, 7, 9, 11
3	1	but	7	Human 2	5, 9, 11
3	1	concepts	7	Human 2	3, 7, 9
3	1	preparation	7	Human 2	7, 11, 13
3	1	right	7	Human 2	5, 9, 11
3	1	that	5	Human 2	9, 11, 13
3	1	this	11	Human 2	3, 11, 13
3	1	tough	5	Human 2	9, 11, 13
2	1	have	9	Human 2	5, 13
2	1	i	3	Human 2	3, 5
2	1	me	3	Human 2	7, 9
2	1	of	3	Human 2	3, 5
2	1	time	9	Human 2	5, 13
2	1	weekend	3	Human 2	11, 13
2	1	with	11	Human 2	3, 13

