Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	right answer to this	13	2	1	Human 1	12, 13
2	2	4	time spent with family	3	2	1	Human 1	2, 3
2	2	3	work life balance	5	4	1	Human 1	2, 5
3	1	2	with family	5	4	1	Human 1	2, 3, 5
3	1	2	work life	13	12	1	Human 1	2, 5, 13
2	2	2	, i	17	8	1	Human 1	10, 17
2	2	2	and work	3	2	1	Human 1	2, 3
2	2	2	john nash	17	2	1	Human 1	16, 17
2	2	2	meaningful work	13	2	1	Human 1	12, 13
2	2	2	mental health	9	2	1	Human 1	8, 9
2	2	2	the idea	7	2	1	Human 1	6, 7
9	9	1	a	5	15	1	Human 1	4, 5, 7, 10, 12, 14, 16, 17, 18
9	8	1	the	6	17	3	Human 2	1, 3, 5, 6, 7, 8, 9, 11, 17
8	8	1	and	3	14	1	Human 1	2, 3, 5, 7, 12, 13, 14, 15
8	8	1	i	17	16	7	Human 1	2, 4, 6, 8, 10, 12, 16, 17
8	8	1	you	2	15	1	Human 2	1, 2, 3, 6, 7, 12, 13, 15
7	4	1	with	6	16	1	Human 1	2, 3, 5, 6, 10, 12, 17
6	6	1	is	8	8	2	Human 2	5, 7, 8, 9, 10, 12
6	6	1	on	3	11	1	Human 1	2, 3, 5, 9, 11, 12
6	4	1	to	5	15	1	Human 1	4, 5, 12, 13, 15, 18
6	1	1	work	10	12	1	Human 1	2, 3, 5, 10, 12, 13
5	5	1	how	4	7	1	Human 2	3, 4, 5, 6, 9
5	2	1	life	7	14	1	Human 1	2, 5, 7, 13, 15
5	5	1	of	7	15	1	Human 1	2, 7, 8, 10, 16
5	5	1	that	7	10	1	Human 1	6, 7, 10, 12, 15
5	4	1	this	6	13	1	Human 2	1, 6, 8, 12, 13
4	2	1	balance	3	14	1	Human 1	2, 3, 5, 15
4	1	1	family	12	11	1	Human 1	2, 3, 5, 12
4	4	1	friends	3	11	1	Human 1	2, 3, 5, 12
4	4	1	in	3	16	1	Human 1	2, 3, 11, 17
4	4	1	may	13	7	1	Human 1	12, 13, 17, 18
4	4	1	think	15	10	3	Human 1	6, 8, 12, 15
4	2	1	time	5	8	1	Human 1	2, 3, 5, 9
3	3	1	for	13	12	2	Human 1	2, 8, 13
3	3	1	great	15	12	2	Human 1	4, 8, 15
3	3	1	help	9	6	2	Human 1	4, 8, 9
3	2	1	idea	7	4	2	Human 1	4, 6, 7
3	3	1	music	15	4	1	Human 1	14, 15, 17
3	3	1	so	15	12	2	Human 1	4, 12, 15
3	1	1	spent	5	4	1	Human 1	2, 3, 5
3	3	1	that's	14	7	1	Human 2	11, 14, 17
3	3	1	very	13	13	1	Human 1	2, 13, 14
3	3	1	what	12	13	1	Human 2	1, 12, 13
3	3	1	year	4	5	1	Human 2	1, 4, 5
2	2	1	about	12	10	1	Human 2	3, 12
2	2	1	be	18	6	1	Human 2	13, 18
2	2	1	by	17	2	1	Human 1	16, 17
2	2	1	experience	17	8	1	Human 1	10, 17
2	2	1	from	10	4	1	Human 2	7, 10
2	2	1	get	5	2	1	Human 1	4, 5
2	2	1	hobbies	15	4	1	Human 1	12, 15
2	2	1	if	15	10	1	Human 1	6, 15
2	2	1	not	17	2	1	Human 1	16, 17
2	2	1	one	13	6	1	Human 1	8, 13
2	2	1	potential	7	2	1	Human 1	6, 7
2	2	1	quote	17	8	1	Human 1	10, 17
2	2	1	reading	17	2	1	Human 1	16, 17
2	2	1	reflect	3	2	1	Human 1	2, 3
2	2	1	valuable	11	4	1	Human 1	8, 11

