Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	have you tried any	13	6	1	Human 1	8, 13
2	2	3	. have you	13	8	1	Human 1	6, 13
3	3	2	, so	14	8	2	Human 2	7, 9, 14
2	2	2	! have	11	4	1	Human 1	8, 11
2	2	2	extreme sports	9	2	1	Human 1	8, 9
2	2	2	hey ,	14	14	1	Human 2	1, 14
2	2	2	ready for	3	2	1	Human 1	2, 3
9	7	1	you	6	14	2	Human 2	1, 3, 6, 7, 8, 10, 11, 13, 14
7	7	1	a	5	11	1	Human 1	2, 5, 6, 7, 9, 10, 12
5	2	1	have	9	8	2	Human 1	6, 8, 9, 11, 13
5	5	1	i'm	7	10	2	Human 1	2, 6, 7, 9, 11
4	4	1	i	12	8	3	Human 2	5, 9, 11, 12
4	4	1	to	12	8	1	Human 2	7, 12, 13, 14
3	1	1	for	10	9	1	Human 1	2, 3, 10
3	3	1	it	6	8	1	Human 2	5, 6, 12
3	3	1	skiing	11	3	1	Human 1	10, 11, 12
3	1	1	sports	13	6	1	Human 1	8, 9, 13
3	3	1	the	12	12	1	Human 2	3, 12, 14
3	1	1	tried	13	6	2	Human 1	8, 12, 13
2	2	1	and	13	2	1	Human 1	12, 13
2	2	1	definitely	11	2	1	Human 1	10, 11
2	2	1	feeling	7	2	1	Human 1	6, 7
2	2	1	great	13	12	1	Human 1	2, 13
2	2	1	how	10	10	1	Human 2	1, 10
2	2	1	it's	14	2	1	Human 2	13, 14
2	2	1	seville	5	2	1	Human 1	4, 5
2	2	1	skydiving	9	8	1	Human 1	2, 9
2	2	1	that	13	4	1	Human 1	10, 13
2	2	1	trepidatious	7	2	1	Human 1	6, 7
2	2	1	yes	7	2	1	Human 1	6, 7

