Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	yeah the time was	3	Human 2	9, 11
3	2	next quarter	5	Human 2	11, 13, 15
2	2	for two	7	Human 2	3, 9
2	2	planning for	3	Human 2	11, 13
2	2	weeks .	3	Human 2	9, 11
2	2	were you	5	Human 2	3, 7
2	2	you are	3	Human 2	13, 15
7	1	for	13	Human 2	3, 5, 7, 9, 11, 13, 15
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	yeah	13	Human 2	3, 5, 9, 11, 13, 15
5	1	and	11	Human 2	3, 5, 7, 9, 13
5	1	was	9	Human 2	3, 5, 7, 9, 11
5	1	you	13	Human 2	3, 7, 11, 13, 15
4	1	are	15	Human 2	1, 11, 13, 15
3	1	also	5	Human 2	5, 7, 9
3	1	i	13	Human 2	3, 5, 15
3	1	long	7	Human 2	3, 7, 9
3	1	time	5	Human 2	9, 11, 13
3	1	weeks	5	Human 2	7, 9, 11
2	1	about	5	Human 2	11, 15
2	1	around	5	Human 2	3, 7
2	1	had	5	Human 2	3, 7
2	1	in	3	Human 2	5, 7

