Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	hello there !	3	Human 2	1, 3
2	2	and bangalore	3	Human 2	13, 15
2	2	new york	5	Human 2	9, 13
2	2	to visit	3	Human 2	7, 9
3	1	about	5	Human 2	7, 9, 11
3	1	hello	11	Human 2	1, 3, 11
3	1	india	5	Human 2	11, 13, 15
2	1	day	3	Human 2	5, 7
2	1	family	3	Human 2	7, 9
2	1	going	5	Human 2	5, 9
2	1	have	7	Human 2	7, 13
2	1	i	7	Human 2	7, 13
2	1	i'm	3	Human 2	9, 11
2	1	new	5	Human 2	9, 13
2	1	this	3	Human 2	13, 15
2	1	to	3	Human 2	7, 9
2	1	visit	3	Human 2	7, 9

