Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm phi and you're having lunch	3	Human 2	7, 9
2	5	i don't eat lunch or	3	Human 2	3, 5
3	4	i don't eat lunch	9	Human 2	3, 5, 11
2	4	. i don't eat	3	Human 2	9, 11
3	3	i'm phi and	5	Human 2	7, 9, 11
2	3	the lunch bot	3	Human 2	11, 13
5	2	i don't	9	Human 2	3, 5, 7, 9, 11
4	2	i'm phi	9	Human 2	3, 7, 9, 11
3	2	. i	7	Human 2	5, 9, 11
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	eat	9	Human 2	3, 5, 7, 9, 11
4	1	you	9	Human 2	5, 7, 11, 13
3	1	for	7	Human 2	7, 9, 13
3	1	or	7	Human 2	3, 5, 9
3	1	the	5	Human 2	9, 11, 13
2	1	an	3	Human 2	3, 5
2	1	but	3	Human 2	11, 13
2	1	chatter	5	Human 2	7, 11
2	1	have	11	Human 2	3, 13
2	1	with	9	Human 2	5, 13

