Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	some kind of	11	4	1	Human 1	8, 11
4	4	2	fish researcher	9	8	1	Human 1	8, 9, 11, 15
4	4	2	like the	12	5	1	Human 2	11, 12, 13, 15
3	3	2	! i	10	10	1	Human 2	5, 10, 14
3	1	2	kind of	11	4	2	Human 1	8, 10, 11
2	2	2	, but	12	10	1	Human 2	3, 12
2	2	2	all day	5	2	1	Human 1	4, 5
2	2	2	haha ,	5	2	1	Human 1	4, 5
2	2	2	mountain climbers	15	4	1	Human 1	12, 15
2	2	2	to enjoy	3	2	1	Human 1	2, 3
2	2	2	you work	9	2	1	Human 1	8, 9
11	8	1	the	3	14	1	Human 1	2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 15
7	7	1	have	10	13	1	Human 2	3, 10, 11, 12, 13, 14, 15
7	3	1	like	9	8	1	Human 1	8, 9, 11, 12, 13, 14, 15
6	3	1	i	8	12	2	Human 2	3, 5, 8, 10, 12, 14
6	6	1	you	3	10	1	Human 1	2, 3, 4, 8, 9, 11
5	2	1	kind	9	8	1	Human 1	8, 9, 10, 11, 15
5	3	1	of	11	8	3	Human 1	6, 8, 10, 11, 13
5	5	1	to	3	13	1	Human 1	2, 3, 4, 6, 14
5	3	1	work	9	6	2	Human 1	6, 8, 9, 10, 11
4	2	1	all	10	8	1	Human 1	4, 5, 10, 11
4	4	1	and	14	13	2	Human 2	3, 5, 14, 15
4	2	1	but	13	13	1	Human 2	3, 12, 13, 15
4	4	1	dangerous	13	5	2	Human 1	10, 12, 13, 14
4	4	1	indoors	5	6	1	Human 1	4, 5, 7, 9
4	4	1	interesting	10	5	1	Human 2	9, 10, 11, 13
4	4	1	sounds	9	6	1	Human 1	8, 9, 12, 13
3	3	1	beach	7	4	2	Human 1	4, 6, 7
3	1	1	day	4	5	1	Human 2	1, 4, 5
3	3	1	funny	7	4	1	Human 1	6, 7, 9
3	1	1	haha	9	6	1	Human 1	4, 5, 9
3	3	1	i'm	14	13	1	Human 2	3, 14, 15
3	3	1	it's	11	12	1	Human 1	2, 11, 13
3	3	1	near	9	4	1	Human 1	8, 9, 11
3	3	1	not	13	4	1	Human 1	12, 13, 15
3	3	1	pretty	15	10	2	Human 1	6, 14, 15
3	3	1	that	12	7	1	Human 2	7, 12, 13
3	3	1	that's	9	6	1	Human 1	6, 9, 11
3	3	1	their	13	4	1	Human 1	12, 13, 15
3	3	1	thought	7	4	1	Human 1	6, 7, 9
3	3	1	water	9	4	1	Human 1	8, 9, 11
3	3	1	your	6	9	1	Human 2	1, 6, 9
2	2	1	actually	15	2	1	Human 1	14, 15
2	2	1	bringing	7	2	1	Human 1	6, 7
2	2	1	climbing	15	2	1	Human 1	14, 15
2	2	1	did	5	2	1	Human 1	4, 5
2	2	1	easier	13	2	1	Human 1	12, 13
2	2	1	just	7	6	1	Human 1	2, 7
2	2	1	see	9	2	1	Human 1	8, 9
2	2	1	very	13	4	1	Human 1	10, 13

